"";"CODIGO";"PRESTADOR";"ANOMES";"VA_FTT";"VA_ATE";"VA_FCR";"VA_FAC";"VA_FMA";"VR_FTT";"VR_ATE";"VR_FCR";"VR_FAC";"VR_FMA";"C_FTT";"C_ATE";"P_FCR";"P_FMA";"DIF";"ANO";"escala";"escala_geral"
"29";593691;"HTO HOSPITAL";"201501";41735,88;48135,26;6068,29;35667,59;34985,39;0;0;0;0;0;3;5;0,145397437408772;0,838256914673897;41735,88;"2015";0,673261250337758;0,960798369529637
"30";593691;"HTO HOSPITAL";"201502";61612,29;68681,44;8587,3;53024,99;38458,78;0;0;0;0;0;3;3;0,139376413374669;0,624206306891044;61612,29;"2015";0,993897035394306;0,845036578525097
"31";593691;"HTO HOSPITAL";"201503";105686,52;100355,76;44463;61223,52;51253,46;0;0;0;0;0;6;6;0,420706443924921;0,484957400432903;105686,52;"2015";1,70487931724565;1,07160086614682
"32";593691;"HTO HOSPITAL";"201504";43515,52;72700;7698,12;35817,4;26925,82;0;0;0;0;0;5;7;0,176905159354639;0,618763604341623;43515,52;"2015";0,701969466183478;0,983600722549226
"33";593691;"HTO HOSPITAL";"201505";65695,59;51729,96;16934,09;48761,5;33911,51;0;0;0;0;0;5;4;0,257766008342417;0,516191573894077;65695,59;"2015";1,05976668193115;0,939701672410225
"34";593691;"HTO HOSPITAL";"201506";32494,64;18276,46;3359,96;29134,68;26771,36;0;0;0;0;0;4;5;0,103400437733731;0,823870029026326;32494,64;"2015";0,524186430372986;1,00440265493034
"35";593691;"HTO HOSPITAL";"201507";47317,83;23534,45;12164,99;35152,84;8432,6;0;0;0;0;0;5;5;0,25709103735315;0,17821189179639;47317,83;"2015";0,763306329926899;1,13877738808159
"36";593691;"HTO HOSPITAL";"201508";34537,39;3639,13;2940,38;31597,01;11035,52;0;0;0;0;0;6;4;0,0851361379652603;0,31952385516103;34537,39;"2015";0,557138998262473;1,03876585759555
"37";593691;"HTO HOSPITAL";"201509";13441,89;17676,02;2734,82;10707,07;622,9;0;0;0;0;0;5;4;0,203455020090181;0,0463402095985014;13441,89;"2015";0,216837494939668;1,08800331508011
"38";593691;"HTO HOSPITAL";"201510";33594,03;44934,83;19281,17;14312,86;11524,22;0;0;0;0;0;6;5;0,573946323200878;0,343043689607945;33594,03;"2015";0,541921211238008;0,965121074118836
"39";593691;"HTO HOSPITAL";"201511";35365,9;43130,81;23712,04;11653,86;11653,86;0;0;0;0;0;2;4;0,670477493857077;0,329522506142923;35365,9;"2015";0,570504085533122;0,939912440688943
"40";593691;"HTO HOSPITAL";"201512";29911,61;20457,86;3056,18;26855,43;9542,7;0;0;0;0;0;4;6;0,102173704457901;0,31902996863091;29911,61;"2015";0,482518349875823;1,02797641054793
"41";593691;"HTO HOSPITAL";"201601";36066,9;43971,61;13091,71;22975,19;12980,73;0;0;0;0;0;7;6;0,36298406572231;0,35990700614691;36066,9;"2016";0,581812248592982;0,873931987273769
"42";593691;"HTO HOSPITAL";"201602";17781,77;29390,45;4141,12;13640,65;13147,46;0;0;0;0;0;5;4;0,232885702604409;0,739378588295766;17781,77;"2016";0,286846154997054;0,683404932357669
"43";593691;"HTO HOSPITAL";"201603";65360,72;77547,26;30978,54;34382,18;22108,4;0;0;0;0;0;4;4;0,473962649126264;0,338252087798298;65360,72;"2016";1,05436473533507;0,985840715426595
"44";593691;"HTO HOSPITAL";"201604";67520,69;52698,42;18842,84;48677,85;36394,73;0;0;0;0;0;5;4;0,279067645783833;0,539015966809581;67520,69;"2016";1,08920823457102;1,02314837357539
"45";593691;"HTO HOSPITAL";"201605";29231,11;39482,72;8394,88;20836,23;17978,01;0;0;0;0;0;6;4;0,287189915128095;0,61503001425536;29231,11;"2016";0,471540882026701;0,991588595252916
"46";593691;"HTO HOSPITAL";"201606";22479,16;48889,84;13876,44;8602,72;8241,35;0;0;0;0;0;3;4;0,617302425891359;0,366621795476343;22479,16;"2016";0,362621978214968;0,976621667219045
"47";593691;"HTO HOSPITAL";"201607";114684,38;76538,43;40989,38;73695;32286,16;0;0;0;0;0;6;4;0,357410311674528;0,28152186025682;114684,38;"2016";1,85002805914265;1,09066044620791
"48";593691;"HTO HOSPITAL";"201608";46447,7;20148,78;10393,05;36054,65;28828,57;0;0;0;0;0;4;3;0,223758119347137;0,620667331213386;46447,7;"2016";0,749269850721084;1,01746237360328
"49";593691;"HTO HOSPITAL";"201609";25927,29;16033,45;9453,35;16473,94;9702,74;0;0;0;0;0;4;4;0,364610030589391;0,374228853073345;25927,29;"2016";0,418245396605262;0,962829922260581
"50";593691;"HTO HOSPITAL";"201610";13703,83;25572,76;7228,79;6475,04;6462,31;0;0;0;0;0;3;3;0,527501435730011;0,471569626885331;13703,83;"2016";0,221062973159212;0,959092255038208
"51";593691;"HTO HOSPITAL";"201611";33721,5;62555,56;15237,55;18483,95;18325,9;0;0;0;0;0;4;3;0,451864537461264;0,543448541731536;33721,5;"2016";0,543977490189849;0,992868569034968
"52";593691;"HTO HOSPITAL";"201612";45458,56;79696,85;9668,05;35790,51;35790,51;0;0;0;0;0;2;2;0,212678316251109;0,787321683748891;45458,56;"2016";0,733313564830884;1,058394712252
"53";593691;"HTO HOSPITAL";"201701";99877,28;54005,92;18290,18;81587,1;70028,8;0;0;0;0;0;5;5;0,183126532881152;0,701148449377076;99877,28;"2017";1,61116771500048;1,06331897391562
"54";593691;"HTO HOSPITAL";"201702";38478,23;43479,88;9958,46;28519,77;28519,77;0;0;0;0;0;2;5;0,258807642659239;0,741192357340761;38478,23;"2017";0,620710555056796;0,897648677446489
"55";593691;"HTO HOSPITAL";"201703";56228,07;75851,67;19866,71;36361,36;30962,51;0;0;0;0;0;3;4;0,353323704690558;0,550659305930294;56228,07;"2017";0,907041632098783;1,15786194312648
"56";593691;"HTO HOSPITAL";"201704";53661,35;66456,33;4708,19;48953,16;44710,76;0;0;0;0;0;4;5;0,0877389405969101;0,833202295506915;53661,35;"2017";0,865636655937578;0,989744941167643
"57";593691;"HTO HOSPITAL";"201705";49926,12;88073,7;12102,17;37823,95;26799,45;0;0;0;0;0;5;4;0,24240157256362;0,536782149303811;49926,12;"2017";0,805381891449586;1,17597003493179
"58";593691;"HTO HOSPITAL";"201706";48646,21;134301,66;9331,27;39314,94;30121,25;0;0;0;0;0;5;3;0,191819054351819;0,619190066399828;48646,21;"2017";0,784735056953229;1,12601109094359
"59";593691;"HTO HOSPITAL";"201707";112026,05;151368,9;40391,25;71634,8;25693,89;0;0;0;0;0;4;2;0,36055230011234;0,229356386304792;112026,05;"2017";1,80714527867629;1,05715818999105
"60";593691;"HTO HOSPITAL";"201708";247842,7;11560,85;11560,85;236281,85;110977,65;0;0;0;0;0;5;1;0,0466459169465149;0,447774536026278;247842,7;"2017";3,99806799542949;1,09566979087969
"61";593718;"CLINICA DE BROTAS";"201401";40,52;40,52;40,52;0;0;0;0;0;0;0;1;1;1;0;40,52;"2014";1,18607732745445;0,996032344481874
"62";593718;"CLINICA DE BROTAS";"201402";65,82;67,24;65,82;0;0;0;0;0;0;0;1;2;1;0;65,82;"2014";1,92664387199041;0,81593002368105
"63";593718;"CLINICA DE BROTAS";"201403";60,12;58,7;58,7;1,42;1,42;0;0;0;0;0;2;1;0,976380572188955;0,0236194278110446;60,12;"2014";1,7597968639329;0,726731651494837
"64";593718;"CLINICA DE BROTAS";"201404";38,26;39,26;38,26;0;0;0;0;0;0;0;1;3;1;0;38,26;"2014";1,11992395232989;0,840785522304895
"65";593718;"CLINICA DE BROTAS";"201405";8,5;12,25;8,25;0,25;0,25;0;0;0;0;0;2;2;0,970588235294118;0,0294117647058824;8,5;"2014";0,248806941840148;0,924222542243953
"66";593718;"CLINICA DE BROTAS";"201406";20,5;16;15,75;4,75;4;0;0;0;0;0;3;2;0,768292682926829;0,195121951219512;20,5;"2014";0,600063800908591;0,792144320736214
"67";593718;"CLINICA DE BROTAS";"201407";15,25;15;15;0,25;0,25;0;0;0;0;0;2;1;0,983606557377049;0,0163934426229508;15,25;"2014";0,446388925066147;0,990403635845825
"68";593718;"CLINICA DE BROTAS";"201408";15,25;15,5;15,25;0;0;0;0;0;0;0;1;2;1;0;15,25;"2014";0,446388925066147;1,03397070500308
"69";593718;"CLINICA DE BROTAS";"201409";33;34;32,75;0,25;0,25;0;0;0;0;0;2;2;0,992424242424242;0,00757575757575758;33;"2014";0,96595636243822;0,992466397535389
"70";593718;"CLINICA DE BROTAS";"201410";26,75;29,5;25,5;1,25;1,25;0;0;0;0;0;2;2;0,953271028037383;0,0467289719626168;26,75;"2014";0,783010081673406;1,07834676039591
"71";593718;"CLINICA DE BROTAS";"201411";26,5;23,25;22,5;4;4;0;0;0;0;0;2;2;0,849056603773585;0,150943396226415;26,5;"2014";0,775692230442813;1,01519651331312
"72";593718;"CLINICA DE BROTAS";"201412";21,25;27,25;20,5;0,75;0,75;0;0;0;0;0;2;2;0,964705882352941;0,0352941176470588;21,25;"2014";0,622017354600369;0,855064885256784
"73";593718;"CLINICA DE BROTAS";"201501";27,25;22,75;20,5;6,75;6,75;0;0;0;0;0;2;2;0,752293577981651;0,247706422018349;27,25;"2015";0,797645784134591;0,960798369529637
"74";593718;"CLINICA DE BROTAS";"201502";18;20;15,75;2,25;2,25;0;0;0;0;0;2;2;0,875;0,125;18;"2015";0,526885288602666;0,845036578525097
"75";593718;"CLINICA DE BROTAS";"201503";26,5;23,25;22,25;4,25;4,25;0;0;0;0;0;2;2;0,839622641509434;0,160377358490566;26,5;"2015";0,775692230442813;1,07160086614682
"76";593718;"CLINICA DE BROTAS";"201504";15,75;15;14,75;1;1;0;0;0;0;0;2;2;0,936507936507937;0,0634920634920635;15,75;"2015";0,461024627527332;0,983600722549226
"77";593718;"CLINICA DE BROTAS";"201505";15,75;19;15,5;0,25;0,25;0;0;0;0;0;2;2;0,984126984126984;0,0158730158730159;15,75;"2015";0,461024627527332;0,939701672410225
"78";593718;"CLINICA DE BROTAS";"201506";11,25;12,25;7,75;3,5;3,5;0;0;0;0;0;2;2;0,688888888888889;0,311111111111111;11,25;"2015";0,329303305376666;1,00440265493034
"79";593718;"CLINICA DE BROTAS";"201507";19;17,75;14,5;4,5;4,5;0;0;0;0;0;2;2;0,763157894736842;0,236842105263158;19;"2015";0,556156693525036;1,13877738808159
"80";593718;"CLINICA DE BROTAS";"201508";22;22;18,75;3,25;3,25;0;0;0;0;0;2;2;0,852272727272727;0,147727272727273;22;"2015";0,643970908292147;1,03876585759555
"81";593718;"CLINICA DE BROTAS";"201509";29;43,5;25,75;3,25;3,25;0;0;0;0;0;2;2;0,887931034482759;0,112068965517241;29;"2015";0,848870742748739;1,08800331508011
"82";593718;"CLINICA DE BROTAS";"201510";34,75;24,75;17;17,75;17,75;0;0;0;0;0;2;2;0,489208633093525;0,510791366906475;34,75;"2015";1,01718132105237;0,965121074118836
"83";593718;"CLINICA DE BROTAS";"201511";16,75;15,25;9;7,75;7,75;0;0;0;0;0;2;2;0,537313432835821;0,462686567164179;16,75;"2015";0,490296032449703;0,939912440688943
"84";593718;"CLINICA DE BROTAS";"201512";29,25;25;23;6,25;6,25;0;0;0;0;0;2;2;0,786324786324786;0,213675213675214;29,25;"2015";0,856188593979332;1,02797641054793
"85";593718;"CLINICA DE BROTAS";"201601";23;22,75;21;2;2;0;0;0;0;0;2;2;0,91304347826087;0,0869565217391304;23;"2016";0,673242313214517;0,873931987273769
"86";593718;"CLINICA DE BROTAS";"201602";18;25,75;16,25;1,75;1,75;0;0;0;0;0;2;2;0,902777777777778;0,0972222222222222;18;"2016";0,526885288602666;0,683404932357669
"87";593718;"CLINICA DE BROTAS";"201603";37,25;33,25;27,75;9,5;9,5;0;0;0;0;0;2;2;0,74496644295302;0,25503355704698;37,25;"2016";1,09035983335829;0,985840715426595
"88";593718;"CLINICA DE BROTAS";"201604";27,5;23,75;22;5,5;5,5;0;0;0;0;0;2;2;0,8;0,2;27,5;"2016";0,804963635365184;1,02314837357539
"89";593718;"CLINICA DE BROTAS";"201605";32,5;36,75;30,75;1,75;1,75;0;0;0;0;0;2;2;0,946153846153846;0,0538461538461538;32,5;"2016";0,951320659977035;0,991588595252916
"90";593718;"CLINICA DE BROTAS";"201606";36,25;30,75;30,25;6;6;0;0;0;0;0;2;2;0,83448275862069;0,16551724137931;36,25;"2016";1,06108842843592;0,976621667219045
"91";593718;"CLINICA DE BROTAS";"201607";48,45;50,45;47,95;0,5;0,5;0;0;0;0;0;2;2;0,989680082559339;0,0103199174406605;48,45;"2016";1,41819956848884;1,09066044620791
"92";593718;"CLINICA DE BROTAS";"201608";61,25;86,11;58,75;2,5;2,5;0;0;0;0;0;2;2;0,959183673469388;0,0408163265306122;61,25;"2016";1,79287355149518;1,01746237360328
"93";593718;"CLINICA DE BROTAS";"201609";56,82;31,71;29,46;27,36;27,36;0;0;0;0;0;2;2;0,518479408658923;0,481520591341077;56,82;"2016";1,66320122768908;0,962829922260581
"94";593718;"CLINICA DE BROTAS";"201610";58,25;56;56;2,25;2,25;0;0;0;0;0;2;1;0,96137339055794;0,0386266094420601;58,25;"2016";1,70505933672807;0,959092255038208
"95";593718;"CLINICA DE BROTAS";"201611";42;46;42;0;0;0;0;0;0;0;1;2;1;0;42;"2016";1,22939900673955;0,992868569034968
"96";593718;"CLINICA DE BROTAS";"201612";30;26;26;4;4;0;0;0;0;0;2;1;0,866666666666667;0,133333333333333;30;"2016";0,878142147671109;1,058394712252
"97";593718;"CLINICA DE BROTAS";"201701";46,25;52,25;46,25;0;0;0;0;0;0;0;1;2;1;0;46,25;"2017";1,35380247765963;1,06331897391562
"98";593718;"CLINICA DE BROTAS";"201702";26;22;20;6;6;0;0;0;0;0;2;2;0,769230769230769;0,230769230769231;26;"2017";0,761056527981628;0,897648677446489
"99";593718;"CLINICA DE BROTAS";"201703";40;38;38;2;2;0;0;0;0;0;2;1;0,95;0,05;40;"2017";1,17085619689481;1,15786194312648
"100";593718;"CLINICA DE BROTAS";"201704";26;28;26;0;0;0;0;0;0;0;1;2;1;0;26;"2017";0,761056527981628;0,989744941167643
"101";593718;"CLINICA DE BROTAS";"201705";44;48;42;2;2;0;0;0;0;0;2;2;0,954545454545455;0,0454545454545455;44;"2017";1,28794181658429;1,17597003493179
"102";593718;"CLINICA DE BROTAS";"201706";22,51;16,51;16,51;6;6;0;0;0;0;0;2;1;0,733451799200355;0,266548200799645;22,51;"2017";0,658899324802556;1,12601109094359
"103";593718;"CLINICA DE BROTAS";"201707";15,12;20,16;15,12;0;0;0;0;0;0;0;1;2;1;0;15,12;"2017";0,442583642426239;1,05715818999105
"104";593718;"CLINICA DE BROTAS";"201708";16,8;11,76;11,76;5,04;5,04;0;0;0;0;0;2;1;0,7;0,3;16,8;"2017";0,491759602695821;1,09566979087969
"105";593727;"CLINICA DELFIN";"201401";975,65;1122,98;820,59;155,06;155,06;0;0;0;0;0;2;2;0,841070055860196;0,158929944139804;975,65;"2014";0,495349758333198;0,996032344481874
"106";593727;"CLINICA DELFIN";"201402";1345,9;1266,41;1043,51;302,39;302,39;0;0;0;0;0;2;2;0,775325061297273;0,224674938702727;1345,9;"2014";0,683330333357916;0,81593002368105
"107";593727;"CLINICA DELFIN";"201403";562,61;561,07;339,71;222,9;222,9;0;0;0;0;0;2;2;0,603810810330424;0,396189189669576;562,61;"2014";0,285644162902517;0,726731651494837
"108";593727;"CLINICA DELFIN";"201404";713,44;638,16;492,08;221,36;221,36;0;0;0;0;0;2;2;0,68972863870823;0,310271361291769;713,44;"2014";0,362222448198879;0,840785522304895
"109";593727;"CLINICA DELFIN";"201405";871,21;950,97;725,13;146,08;146,08;0;0;0;0;0;2;3;0,832325156965599;0,1676748430344;871,21;"2014";0,442324258655732;0,924222542243953
"110";593727;"CLINICA DELFIN";"201406";595,03;727,67;373,67;221,36;221,36;0;0;0;0;0;2;2;0,627985143606205;0,372014856393795;595,03;"2014";0,30210420407011;0,792144320736214
"111";593727;"CLINICA DELFIN";"201407";742,86;527,73;384,38;358,48;354;0;0;0;0;0;3;2;0,517432625259134;0,476536628705274;742,86;"2014";0,377159351689027;0,990403635845825
"112";593727;"CLINICA DELFIN";"201408";472,68;833,89;329,33;143,35;143,35;0;0;0;0;0;2;2;0,696729288313447;0,303270711686553;472,68;"2014";0,239985572458295;1,03397070500308
"113";593727;"CLINICA DELFIN";"201409";1025,89;1137,92;521,33;504,56;504,56;0;0;0;0;0;2;2;0,508173390909357;0,491826609090643;1025,89;"2014";0,520857237304816;0,992466397535389
"114";593727;"CLINICA DELFIN";"201410";714,27;777,72;97,68;616,59;616,59;0;0;0;0;0;2;3;0,136755008610189;0,863244991389811;714,27;"2014";0,362643849622972;1,07834676039591
"115";593727;"CLINICA DELFIN";"201411";1493,7;1832,24;886,21;607,49;607,49;0;0;0;0;0;2;3;0,593298520452567;0,406701479547433;1493,7;"2014";0,758370249600059;1,01519651331312
"116";593727;"CLINICA DELFIN";"201412";1962,63;2609,39;1084,4;878,23;878,23;0;0;0;0;0;2;2;0,552523909244228;0,447476090755772;1962,63;"2014";0,996451899961547;0,855064885256784
"117";593727;"CLINICA DELFIN";"201501";2605,41;1515,43;940,07;1665,34;1524,99;0;0;0;0;0;4;4;0,360814612671326;0,5853167063917;2605,41;"2015";1,322799378731;0,960798369529637
"118";593727;"CLINICA DELFIN";"201502";227,59;2297,73;6,23;221,36;221,36;0;0;0;0;0;2;3;0,0273737861944725;0,972626213805527;227,59;"2015";0,115550301336599;0,845036578525097
"119";593727;"CLINICA DELFIN";"201503";4814,3;4158,83;2381,2;2433,1;2149,9;0;0;0;0;0;3;3;0,494609808279501;0,446565440458634;4814,3;"2015";2,44428057350844;1,07160086614682
"120";593727;"CLINICA DELFIN";"201504";4371,23;3872,48;2522,8;1848,43;1706,83;0;0;0;0;0;3;3;0,577137327479908;0,390469044182072;4371,23;"2015";2,21932836992653;0,983600722549226
"121";593727;"CLINICA DELFIN";"201505";2983,44;3235,18;1987,76;995,68;924,88;0;0;0;0;0;3;3;0,666264446410855;0,310004558496233;2983,44;"2015";1,51472995746589;0,939701672410225
"122";593727;"CLINICA DELFIN";"201506";3025,51;2080,96;1355,04;1670,47;1174,87;0;0;0;0;0;4;4;0,447871598507359;0,388321307812567;3025,51;"2015";1,53608942482927;1,00440265493034
"123";593727;"CLINICA DELFIN";"201507";2189,24;2289,65;1532,37;656,87;584,32;0;0;0;0;0;3;2;0,699955235606877;0,266905410096655;2189,24;"2015";1,11150464299018;1,13877738808159
"124";593727;"CLINICA DELFIN";"201508";1351,44;714,24;523,36;828,08;757,28;0;0;0;0;0;3;2;0,387260995678683;0,56035044101107;1351,44;"2015";0,686143060935598;1,03876585759555
"125";593727;"CLINICA DELFIN";"201509";803,73;776,85;542,05;261,68;190,88;0;0;0;0;0;3;3;0,67441802595399;0,23749269033133;803,73;"2015";0,408063815164394;1,08800331508011
"126";593727;"CLINICA DELFIN";"201510";397,82;518,77;304,62;93,2;93,2;0;0;0;0;0;2;2;0,765723191393092;0,234276808606908;397,82;"2015";0,201978210280441;0,965121074118836
"127";593727;"CLINICA DELFIN";"201511";568,15;778,8;212,4;355,75;214,15;0;0;0;0;0;3;2;0,373844935316378;0,376925107806037;568,15;"2015";0,288456890480199;0,939912440688943
"128";593727;"CLINICA DELFIN";"201512";646,93;222,13;80,53;566,4;566,4;0;0;0;0;0;2;2;0,124480237429088;0,875519762570912;646,93;"2015";0,328454485889915;1,02797641054793
"129";593727;"CLINICA DELFIN";"201601";424,8;354;283,2;141,6;141,6;0;0;0;0;0;2;2;0,666666666666667;0,333333333333333;424,8;"2016";0,215676295126267;0,873931987273769
"130";593727;"CLINICA DELFIN";"201602";495,6;778,8;424,8;70,8;70,8;0;0;0;0;0;2;3;0,857142857142857;0,142857142857143;495,6;"2016";0,251622344313978;0,683404932357669
"131";593727;"CLINICA DELFIN";"201603";1046,96;1188,56;763,76;283,2;283,2;0;0;0;0;0;2;3;0,72950255979216;0,27049744020784;1046,96;"2016";0,531554740926074;0,985840715426595
"132";593727;"CLINICA DELFIN";"201604";1475,47;1617,07;1050,67;424,8;354;0;0;0;0;0;3;2;0,712091740259036;0,239923549784137;1475,47;"2016";0,749114649646782;1,02314837357539
"133";593727;"CLINICA DELFIN";"201605";1274,4;992,95;637,2;637,2;566,4;0;0;0;0;0;3;2;0,5;0,444444444444444;1274,4;"2016";0,647028885378801;0,991588595252916
"134";593727;"CLINICA DELFIN";"201606";885,9;742,55;530,15;355,75;355,75;0;0;0;0;0;2;2;0,598430974150581;0,401569025849419;885,9;"2016";0,449782556149623;0,976621667219045
"135";593727;"CLINICA DELFIN";"201607";1557,65;2785,91;1345,25;212,4;212,4;0;0;0;0;0;2;2;0,863640740859628;0,136359259140372;1557,65;"2016";0,790838467757603;1,09066044620791
"136";593727;"CLINICA DELFIN";"201608";4762,69;5068,96;3322,03;1440,66;1440,66;0;0;0;0;0;2;3;0,697511280389864;0,302488719610136;4762,69;"2016";2,41807752833079;1,01746237360328
"137";593727;"CLINICA DELFIN";"201609";3157,73;1797,6;1524,08;1633,65;1633,65;0;0;0;0;0;2;3;0,482650511601689;0,517349488398312;3157,73;"2016";1,60321917939988;0,962829922260581
