"";"CODIGO";"PRESTADOR";"ANOMES";"VA_FTT";"VA_ATE";"VA_FCR";"VA_FAC";"VA_FMA";"VR_FTT";"VR_ATE";"VR_FCR";"VR_FAC";"VR_FMA";"C_FTT";"C_ATE";"P_FCR";"P_FMA";"DIF";"ANO";"escala";"escala_geral"
"25";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201601";7312,4;10639;6968,6;343,8;343,8;0;0;0;0;0;2;2;0,952983972430392;0,0470160275696078;-3326,6;"2016";-1,0884519247591;-0,696447255299079
"26";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201602";11183,8;9607,2;7513,4;3670,4;3670,4;0;0;0;0;0;2;2;0,671811012357159;0,328188987642841;1576,6;"2016";0,515858024582215;0,359033358877757
"27";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201603";13920,8;13188,6;11827;2093,8;2093,8;0;0;0;0;0;2;2;0,849591977472559;0,150408022527441;732,199999999999;"2016";0,239573287834008;-0,116031945556654
"28";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201604";15366,8;18250;14005,2;1361,6;1361,6;0;0;0;0;0;2;2;0,911393393549731;0,0886066064502694;-2883,2;"2016";-0,943372990279997;-0,157260321210989
"29";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201605";23343,45;20478,65;19098,65;4244,8;4244,8;0;0;0;0;0;2;2;0,818158841131024;0,181841158868976;2864,8;"2016";0,93735257441528;0,629672765454166
"30";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201606";23080,2;23538,4;21700,2;1380;1380;0;0;0;0;0;2;3;0,940208490394364;0,059791509605636;-458,200000000001;"2016";-0,149921442892028;0,816037246204288
"31";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201607";24687,6;29842;23117,2;1570,4;1570,4;0;0;0;0;0;2;2;0,936389118423824;0,0636108815761759;-5154,4;"2016";-1,68650171375528;-1,47329196482069
"32";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201608";28848,38;23159,58;21855,78;6992,6;6724,8;0;0;0;0;0;3;2;0,757608572821074;0,233108410246953;5688,8;"2016";1,86135553104358;0,588950320579126
"33";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201609";26929,2;26445,4;25625,4;1303,8;1303,8;0;0;0;0;0;2;2;0,951584154003832;0,0484158459961677;483,799999999999;"2016";0,158297673660329;0,504956505329306
"34";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201610";31330,7;34536,7;30510,7;820;820;0;0;0;0;0;2;2;0,973827587637684;0,0261724123623156;-3206;"2016";-1,04899202512405;-0,242871654226197
"35";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201611";29502,8;29317,6;25476,8;4026;4026;0;0;0;0;0;2;2;0,863538376018547;0,136461623981453;185,200000000001;"2016";0,060596794464434;0,4388353501382
"36";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201612";19026,8;23309,4;15186;3840,8;3840,8;0;0;0;0;0;2;3;0,798137364139004;0,201862635860996;-4282,6;"2016";-1,40125179251287;1,01682260851584
"37";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201701";41758;40528,8;33914,8;7843,2;7843,2;0;0;0;0;0;2;2;0,812174912591599;0,187825087408401;1229,2;"2017";0,402189955484243;-1,21384797181824
"38";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201702";34312;27871,2;27417,8;6894,2;6614;0;0;0;0;0;3;2;0,799073210538587;0,192760550244812;6440,8;"2017";2,10740730986245;0,723472038425187
"39";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201703";26775,4;36233,1;26322;453,4;453,4;0;0;0;0;0;2;2;0,983066546158041;0,0169334538419594;-9457,7;"2017";-3,09452647411596;-0,699882219493172
"40";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201704";39637,9;35504;29726,8;9911,1;9911,1;0;0;0;0;0;2;2;0,749959003882648;0,250040996117352;4133,9;"2017";1,35259767082356;-0,138977530946196
"41";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201705";38056,8;36215,58;32279,6;5777,2;5777,2;0;0;0;0;0;2;2;0,848195329087049;0,151804670912951;1841,21999999999;"2017";0,602440766219246;-1,11702595811481
"42";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201706";29760,18;28504;25824,2;3935,98;3935,98;0;0;0;0;0;2;2;0,867743407465949;0,132256592534051;1256,18;"2017";0,4110177174424;0,406231164835294
"43";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201707";17241,4;17026,4;14561,6;2679,8;2679,8;0;0;0;0;0;2;2;0,844571786513856;0,155428213486144;215;"2017";0,0703472505931602;-1,26112116910683
"44";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201708";19310,6;19774;16845,8;2464,8;2464,8;0;0;0;0;0;2;2;0,872360258096589;0,127639741903411;-463,400000000001;"2017";-0,15162286476684;-1,16299645645559
"45";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201709";21365;19125;18436,8;2928,2;2928,2;0;0;0;0;0;2;2;0,862944067399953;0,137055932600047;2240;"2017";0,732920192226413;-0,0600767658596379
"46";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201710";18865,2;22086,2;18177;688,2;688,2;0;0;0;0;0;2;2;0,963520132307105;0,0364798676928949;-3221;"2017";-1,05389997283986;0,124201080341165
"47";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201711";21537;24536,2;17627,8;3909,2;3909,2;0;0;0;0;0;2;2;0,818489111761155;0,181510888238845;-2999,2;"2017";-0,981327785948864;0,0564093592819647
"48";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201712";18057;11148,6;11148,6;6908,4;6908,4;0;0;0;0;0;2;1;0,617411530154511;0,382588469845489;6908,4;"2017";2,26040439998971;1,49671653032358
"49";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201801";18664,6;19270,4;18664,6;0;0;0;0;0;0;0;1;2;1;0;-605,799999999999;"2018";-0,198215648415518;1,05503812951996
"50";593674;"LIMPACLIN LAB IMUN PAT CLIN LTDA";"201802";9973,6;9367,8;9367,8;605,8;605,8;0;0;0;0;0;2;1;0,939259645464025;0,060740354535975;605,799999999999;"2018";0,198215648415518;4,82310315786543
"51";593683;"BIOLAC";"201401";7790,72;5011,52;4133,92;3656,8;3128,32;3463,36;0;0;3463,36;0;3;2;0,530621046578493;0,401544401544402;2779,2;"2014";0,790754465679428;-0,856365442312537
"52";593683;"BIOLAC";"201404";6309,92;5561,17;0;6309,92;0;0;0;0;0;0;2;2;0;0;748,75;"2014";0,213038790363224;-0,0450446309079476
"53";593683;"BIOLAC";"201405";11015,1;6330,52;0;11015,1;5286,4;0;0;0;0;0;2;2;0;0,479923014770633;4684,58;"2014";1,33288448288448;-0,404822255918175
"54";593683;"BIOLAC";"201407";6077,29;5684,49;0;6077,29;0;0;0;0;0;0;2;1;0;0;392,800000000001;"2014";0,111761785448647;-0,432859719702898
"55";593683;"BIOLAC";"201408";5180;5927,33;0;5180;0;0;0;0;0;0;2;2;0;0;-747,33;"2014";-0,212634763542101;-0,596812383867084
"56";593683;"BIOLAC";"201410";11624,78;5399,6;0;11624,78;0;0;0;0;0;0;3;2;0;0;6225,18;"2014";1,7712251312098;-0,430534533649013
"57";593683;"BIOLAC";"201411";10499,44;5094,8;0;10499,44;4653,36;0;0;0;0;0;3;2;0;0,443200780232089;5404,64;"2014";1,53776022430543;0,500526300481196
"58";593683;"BIOLAC";"201501";8971,12;6041,84;0;8971,12;3206,72;0;0;0;0;0;3;2;0;0,357449237107518;2929,28;"2015";0,833456117309094;-0,796153354303687
"59";593683;"BIOLAC";"201502";6438,8;3562,72;0;6438,8;5718,56;0;0;0;0;0;3;1;0;0,888140647325589;2876,08;"2015";0,818319337813504;0,160893143565577
"60";593683;"BIOLAC";"201504";9318,4;6066,47;0;9318,4;5432,4;0;0;0;0;0;3;2;0;0,582975618131868;3251,93;"2015";0,925258408742409;0,0390651780058833
"61";593683;"BIOLAC";"201505";5936,87;4622,86;0;5936,87;5765,47;0;0;0;0;0;2;2;0;0,971129568274192;1314,01;"2015";0,373869917763178;-0,475336233142562
"62";593683;"BIOLAC";"201506";8388,46;3844,4;3486,2;4902,26;4601,26;0;0;0;0;0;3;3;0,41559475755979;0,548522613209099;4544,06;"2015";1,29290289914913;0,536942304245938
"63";593683;"BIOLAC";"201507";6279,46;6728,26;5962,06;317,4;317,4;0;0;0;0;0;2;2;0,949454252435719;0,050545747564281;-448,8;"2015";-0,127695237549269;-0,794411720132426
"64";593683;"BIOLAC";"201509";2679,86;5433;0;2679,86;1913,66;0;0;0;0;0;2;2;0;0,714089541990999;-2753,14;"2015";-0,783339719934032;-0,369728438855887
"65";593683;"BIOLAC";"201510";5438,8;5023,32;0;5438,8;5022,2;0;0;0;0;0;4;4;0;0,923402221078179;415,48;"2015";0,118214833549399;-0,148952929168859
"66";593683;"BIOLAC";"201511";4684,12;7335,26;0;4684,12;4273,32;0;0;0;0;0;2;2;0;0,91229942870806;-2651,14;"2015";-0,754318075036471;0,355379797365706
"67";593683;"BIOLAC";"201512";6424,66;4928,6;0;6424,66;5793,86;0;0;0;0;0;2;2;0;0,901815815934228;1496,06;"2015";0,425667863386717;1,63189809011806
"68";593683;"BIOLAC";"201601";5181,8;6517;0;5181,8;3528,2;0;0;0;0;0;3;2;0;0,680883090817862;-1335,2;"2016";-0,379899022227681;-0,696447255299079
"69";593683;"BIOLAC";"201602";11658,6;4511,8;4107,8;7550,8;6143,4;0;0;0;0;0;4;2;0,352340761326403;0,52694148525552;7146,8;"2016";2,03344991915578;0,359033358877757
"70";593683;"BIOLAC";"201603";5462,52;5147,52;4684,92;777,6;404;0;0;0;0;0;3;2;0,857648118450825;0,073958539282236;315;"2016";0,0896256680659974;-0,116031945556654
"71";593683;"BIOLAC";"201604";4845,8;4777,2;4383,2;462,6;462,6;0;0;0;0;0;2;2;0,904535886747286;0,0954641132527137;68,6000000000004;"2016";0,0195184788232617;-0,157260321210989
"72";593683;"BIOLAC";"201605";5288,66;6432,46;4894,66;394;394;0;0;0;0;0;2;3;0,925500977563315;0,0744990224366853;-1143,8;"2016";-0,325440759155199;0,629672765454166
"73";593683;"BIOLAC";"201606";5917;4812;4547,2;1369,8;1369,8;0;0;0;0;0;2;2;0,768497549433835;0,231502450566165;1105;"2016";0,314401153056911;0,816037246204288
"74";593683;"BIOLAC";"201607";6830,8;7083;6566;264,8;264,8;0;0;0;0;0;2;4;0,961234408854014;0,0387655911459858;-252,2;"2016";-0,0717574396388715;-1,47329196482069
"75";593683;"BIOLAC";"201608";5433;6415,12;5011;422;422;0;0;0;0;0;2;3;0,922326523099577;0,0776734769004233;-982,12;"2016";-0,279438606733261;0,588950320579126
"76";593683;"BIOLAC";"201609";5192,12;4705,4;4071,4;1120,72;907,92;0;0;0;0;0;4;3;0,7841498270456;0,174864987712148;486,72;"2016";0,138484460828833;0,504956505329306
"77";593683;"BIOLAC";"201610";4245,26;4622,86;3917,26;328;328;0;0;0;0;0;2;2;0,922737358842568;0,077262641157432;-377,6;"2016";-0,10743699130705;-0,242871654226197
"78";593683;"BIOLAC";"201612";12311,2;4248,2;3968,8;8342,4;6784,4;0;0;0;0;0;6;2;0,322373123659757;0,551075443498603;8063;"2016";2,29413257655916;1,01682260851584
"79";593683;"BIOLAC";"201702";6527,2;4937,6;0;6527,2;6247,8;0;0;0;0;0;2;1;0;0,957194509131021;1589,6;"2017";0,452282418913363;0,723472038425187
"80";593683;"BIOLAC";"201703";5448,8;7687;0;5448,8;4937,6;0;0;0;0;0;2;2;0;0,906181177506974;-2238,2;"2017";-0,636825937350207;-0,699882219493172
"81";593683;"BIOLAC";"201704";7110,4;5754,8;0;7110,4;7110,4;0;0;0;0;0;1;3;0;1;1355,6;"2017";0,385703351207194;-0,138977530946196
"82";593683;"BIOLAC";"201705";6041,4;8388,8;0;6041,4;5464,8;0;0;0;0;0;2;2;0;0,904558546032377;-2347,4;"2017";-0,667896168946419;-1,11702595811481
"83";593683;"BIOLAC";"201706";10601,6;4200,4;3086,2;7515,4;7300;0;0;0;0;0;3;2;0,291107002716571;0,688575309387262;6401,2;"2017";1,82130738547321;0,406231164835294
"84";593683;"BIOLAC";"201708";9358,6;5742,6;0;9358,6;7081;0;0;0;0;0;4;1;0;0,756630265210608;3616;"2017";1,02884576421158;-1,16299645645559
"85";593683;"BIOLAC";"201710";11861;7782,6;0;11861;5563,2;0;0;0;0;0;3;2;0;0,469032965180002;4078,4;"2017";1,16041055441385;0,124201080341165
"86";593683;"BIOLAC";"201711";7722,6;6404,6;0;7722,6;7100;0;0;0;0;0;2;1;0;0,919379483593608;1318;"2017";0,375005176225348;0,0564093592819647
"87";593683;"BIOLAC";"201801";11799,8;6205,2;0;11799,8;4712,6;0;0;0;0;0;3;1;0;0,399379650502551;5594,6;"2018";1,59180877003819;1,05503812951996
"88";593683;"BIOLAC";"201802";7113,2;0;0;7113,2;6205,2;0;0;0;0;0;2;0;0;0,872349997188326;7113,2;"2018";2,0238898478954;4,82310315786543
"89";593684;"LABOFAC";"201401";98841,12;143866,4;89702,88;9138,24;8801,12;0;0;0;0;0;3;4;0,907546171067264;0,0890431027086702;-45025,28;"2014";-1,24143762030892;-0,856365442312537
"90";593684;"LABOFAC";"201402";104510,24;131239,2;77491,2;27019,04;27019,04;0;0;0;0;0;2;3;0,74146992677464;0,258530073225361;-26728,96;"2014";-0,736971241394442;-0,554142164648972
"91";593684;"LABOFAC";"201403";133809,28;129994,24;89880,48;43928,8;43917,28;0;0;0;0;0;3;4;0,671705878695409;0,328208028621034;3815,04000000001;"2014";0,105188333731258;0,347775295528623
"92";593684;"LABOFAC";"201404";158241,12;105635,04;81738,72;76502,4;39538,72;0;0;0;0;0;4;3;0,516545383399713;0,249863752228245;52606,08;"2014";1,45045553895458;-0,0450446309079476
"93";593684;"LABOFAC";"201405";106098,24;123673,76;82493,12;23605,12;23605,12;0;0;0;0;0;2;3;0,777516384814677;0,222483615185323;-17575,52;"2014";-0,484592471706825;-0,404822255918175
"94";593684;"LABOFAC";"201406";114068,96;88024,96;73016;41052,96;40640,8;0;0;0;0;0;4;3;0,640104021286772;0,356282725817786;26044;"2014";0,718085515144504;1,08553053845347
"95";593684;"LABOFAC";"201407";113507,84;127122,72;97555,84;15952;14958,08;0;0;0;0;0;4;2;0,859463452039965;0,131780148402084;-13614,88;"2014";-0,375389652834842;-0,432859719702898
"96";593684;"LABOFAC";"201408";128103,96;155271,6;98486,2;29617,76;29566,88;0;0;0;0;0;3;3;0,768799028539008;0,230803794043525;-27167,64;"2014";-0,749066532201676;-0,596812383867084
"97";593684;"LABOFAC";"201409";144367,6;151433;88210,6;56157;56157;0;0;0;0;0;2;3;0,611013828587578;0,388986171412422;-7065,39999999999;"2014";-0,194807302975809;0,174261936656296
"98";593684;"LABOFAC";"201410";174842,8;151007,2;113621,4;61221,4;61221,4;0;0;0;0;0;2;3;0,64984889283402;0,35015110716598;23835,6;"2014";0,657195480908399;-0,430534533649013
"99";593684;"LABOFAC";"201411";168500,8;152596;128588,8;39912;37282,6;0;0;0;0;0;4;2;0,763134655740507;0,221260670572484;15904,8;"2014";0,438527357597539;0,500526300481196
"100";593684;"LABOFAC";"201412";144071,6;127195,6;119961,2;24110,4;24007,2;0;0;0;0;0;3;2;0,83264987686678;0,166633812632052;16876;"2014";0,465305296942815;0,881897370145817
"101";593684;"LABOFAC";"201501";138860,4;166535,72;131626;7234,4;7234,4;0;0;0;0;0;2;3;0,947901633583081;0,0520983664169194;-27675,32;"2015";-0,763064291928621;-0,796153354303687
"102";593684;"LABOFAC";"201502";156367,8;187104,4;122026;34341,8;34341,8;0;0;0;0;0;2;2;0,780378057374984;0,219621942625016;-30736,6;"2015";-0,847469944892896;0,160893143565577
"103";593684;"LABOFAC";"201503";259502,52;222887,8;193856,2;65646,32;65078,4;0;0;0;0;0;3;2;0,747030125179517;0,250781379695272;36614,72;"2015";1,00954154788327;-0,688988712535087
"104";593684;"LABOFAC";"201504";153799,6;155461;124768;29031,6;29031,6;0;0;0;0;0;2;2;0,811237480461588;0,188762519538412;-1661,39999999999;"2015";-0,0458081429450574;0,0390651780058833
"105";593684;"LABOFAC";"201505";167958,6;198974;137265,6;30693;30693;0;0;0;0;0;2;3;0,817258538711325;0,182741461288675;-31015,4;"2015";-0,855157022209064;-0,475336233142562
"106";593684;"LABOFAC";"201506";202877,6;164454,6;141179,2;61698,4;61698,4;0;0;0;0;0;2;2;0,695883626383593;0,304116373616407;38423;"2015";1,05939946814611;0,536942304245938
"107";593684;"LABOFAC";"201507";198444,6;244790;175159,2;23285,4;23275,4;0;0;0;0;0;3;2;0,882660450322155;0,117289157780055;-46345,4;"2015";-1,277835986545;-0,794411720132426
"108";593684;"LABOFAC";"201508";217240,8;192861,2;147610;69630,8;69630,8;0;0;0;0;0;2;3;0,67947641511171;0,32052358488829;24379,6;"2015";0,672194656159459;-0,4529554399699
"109";593684;"LABOFAC";"201509";201900,8;194439,4;157141,4;44759,4;44759,4;0;0;0;0;0;2;3;0,778309942308302;0,221690057691698;7461,39999999999;"2015";0,205725820254155;-0,369728438855887
"110";593684;"LABOFAC";"201510";178005,8;217099,2;140245,6;37760,2;37268,4;0;0;0;0;0;3;3;0,78787095701376;0,209366211662766;-39093,4;"2015";-1,07788374588198;-0,148952929168859
"111";593684;"LABOFAC";"201511";233077,6;184048,4;156230,4;76847,2;76817,6;0;0;0;0;0;3;2;0,670293498817561;0,329579504851603;49029,2;"2015";1,35183375591779;0,355379797365706
"112";593684;"LABOFAC";"201512";150544,2;137271,04;122690,2;27854;27818;0;0;0;0;0;3;2;0,814977926748423;0,184782940824024;13273,16;"2015";0,365967744440003;1,63189809011806
"113";593684;"LABOFAC";"201601";131040,24;174546,8;116459,4;14580,84;14580,84;0;0;0;0;0;2;2;0,888730057270957;0,111269942729043;-43506,56;"2016";-1,19956345222567;-0,696447255299079
"114";593684;"LABOFAC";"201602";140226,8;178759,8;82139,4;58087,4;58087,4;0;0;0;0;0;2;2;0,585761067071344;0,414238932928656;-38533;"2016";-1,06243238961232;0,359033358877757
"115";593684;"LABOFAC";"201603";239024,6;188445,8;142404,2;96620,4;96620,4;0;0;0;0;0;2;3;0,595772150648929;0,404227849351071;50578,8;"2016";1,39455934777265;-0,116031945556654
"116";593684;"LABOFAC";"201604";150788;159317,8;106039,8;44748,2;44748,2;0;0;0;0;0;2;2;0,703237658169085;0,296762341830915;-8529,79999999999;"2016";-0,235183759295023;-0,157260321210989
"117";593684;"LABOFAC";"201605";186367;177823,8;131795,6;54571,4;53278;0;0;0;0;0;3;3;0,70718313864579;0,285876791492056;8543,19999999998;"2016";0,235553224273634;0,629672765454166
"118";593684;"LABOFAC";"201606";140586,6;141506,6;94773,2;45813,4;45813,4;0;0;0;0;0;2;2;0,674126837123879;0,325873162876121;-920;"2016";-0,0253662522628223;0,816037246204288
"119";593684;"LABOFAC";"201607";125033,4;171892,6;78085,2;46948,2;46733,4;0;0;0;0;0;3;3;0,624514729664234;0,373767329369592;-46859,2;"2016";-1,29200248699352;-1,47329196482069
"120";593684;"LABOFAC";"201608";226759,4;179832,6;135301,6;91457,8;91457,8;0;0;0;0;0;2;2;0,596674713374616;0,403325286625384;46926,8;"2016";1,29386635509458;0,588950320579126
"121";593684;"LABOFAC";"201609";155492,2;150158;108611,6;46880,6;44531;0;0;0;0;0;3;4;0,698501918424204;0,286387355764469;5334,20000000001;"2016";0,147074633500377;0,504956505329306
"122";593684;"LABOFAC";"201610";121547,2;168950,4;80795;40752,2;40752,2;0;0;0;0;0;2;2;0,66472119472929;0,33527880527071;-47403,2;"2016";-1,30700166224458;-0,242871654226197
"123";593684;"LABOFAC";"201611";238921,4;179890;149984,8;88936,6;88155,4;0;0;0;0;0;3;2;0,627757915364635;0,368972390083098;59031,4;"2016";1,62761454763866;0,4388353501382
"124";593684;"LABOFAC";"201612";145327,2;145363,6;115409;29918,2;29905,2;0;0;0;0;0;3;2;0,794132137686545;0,205778408997077;-36,3999999999942;"2016";-0,00100362128518107;1,01682260851584
"125";593684;"LABOFAC";"201701";163162,4;182736,2;133207,8;29954,6;29954,6;0;0;0;0;0;2;2;0,816412359710325;0,183587640289675;-19573,8;"2017";-0,539689074502207;-1,21384797181824
"126";593684;"LABOFAC";"201702";152918,6;140395,4;103390,2;49528,4;49528,4;0;0;0;0;0;2;2;0,676112650782835;0,323887349217165;12523,2;"2017";0,34528983732367;0,723472038425187
"127";593684;"LABOFAC";"201703";173151;216859;136145,8;37005,2;37005,2;0;0;0;0;0;2;2;0,786283648376273;0,213716351623727;-43708;"2017";-1,20511755859069;-0,699882219493172
"128";593684;"LABOFAC";"201704";183251,8;156830,8;102538,6;80713,2;80713,2;0;0;0;0;0;2;2;0,559550301825139;0,440449698174861;26421;"2017";0,728480164169596;-0,138977530946196
"129";593684;"LABOFAC";"201705";165206,2;155539,8;110914;54292,2;54292,2;0;0;0;0;0;2;3;0,671367055231583;0,328632944768417;9666,40000000002;"2017";0,266522109644941;-1,11702595811481
"130";593684;"LABOFAC";"201706";165347,4;163135,2;120935,8;44411,6;44411,6;0;0;0;0;0;2;2;0,731404303908014;0,268595696091986;2212,19999999998;"2017";0,0609948078867555;0,406231164835294
"131";593684;"LABOFAC";"201707";159941,8;205529,6;117742,4;42199,4;42199,4;0;0;0;0;0;2;3;0,736157777391526;0,263842222608474;-45587,8;"2017";-1,25694742924684;-1,26112116910683
"132";593684;"LABOFAC";"201708";161765;222997,6;75268,8;86496,2;86282;0;0;0;0;0;3;3;0,465297190368745;0,533378666584243;-61232,6;"2017";-1,6883060633788;-1,16299645645559
"133";593684;"LABOFAC";"201709";165467,8;137373;16535;148932,8;147427,6;0;0;0;0;0;3;3;0,0999288079009934;0,890974558191987;28094,8;"2017";0,774630200079935;-0,0600767658596379
