"";"CODIGO";"NOME";"ITEM_MEDICO";"ITEM";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ITS"
"11";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";71005033;"Assistencia Fisioterapica - 24 Hs ( Apenas Para Uti/Semi )";52;260;0;23400;55;304;0;27360;59;357;0;31725;50;338;0;30420;49;309;0;27810;55;348;0;31320;50;399;0;35910;58;308;0;27630;48;251;0;22590;55;251;0;22590;53;318;0;28575;65;304;0;27360;61;400;0;36000;57;312;0;28080;87;356;8280;32040;56;266;0;23940;62;531;0;47790;79;497;0;44730;67;407;0;36630;69;448;0;40320;538;3217;8280;289530;"X"
"12";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";122419;"EQUIPO INTRAFIX SAFESET AIR IL 401450S";116;1219;0;28243,67;106;1040;0;24190,4;158;1356;0;31540,56;132;1398;0;32517,48;151;1442;0;33540,92;144;1412;0;32843,12;152;1349;0;31356,89;184;1957;0;45510,52;159;1446;0;33633,96;141;1506;0;35029,56;147;1264;0;29400,64;146;1191;0;27702,66;124;1203;0;27981,78;141;1416;0;32936,04;158;1407;0;32726,82;144;1248;0;29028,48;155;1847;0;42961,22;178;1691;0;39332,66;154;1820;0;42333,2;188;1773;0;41239,98;1242;12405;0;288540,18;"X"
"13";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";219415;"NUTRICAO ENTERAL HIPERCALORICA/HIPERPROTEICA 1000 ML SIST FECHADO";3;35;0;12910,45;4;27;0;9959,49;8;50;0;18443,5;10;78;0;28771,86;6;41;0;14584,9;9;61;0;22501,07;4;57;0;21025,59;5;34;0;12541,58;8;84;0;30985,08;12;65;0;23976,55;9;114;0;42051,18;11;114;0;42051,18;7;64;0;23607,68;8;62;0;22869,94;5;24;0;8852,88;6;83;0;30616,21;10;196;0;72298,52;13;132;0;48690,84;14;109;0;40206,83;9;76;0;28034,12;72;746;0;275177,02;"X"
"14";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";71001043;"Apartamento Adulto";21;147;0;33075;21;104;0;23289;25;113;0;25203;15;110;0;24750;14;52;0;11589;18;103;0;22953;16;111;0;24975;17;94;0;21150;17;66;0;14850;21;136;19800;30600;17;96;0;21600;17;79;0;17775;17;93;1350;20814;23;163;114;36675;24;114;3600;25650;19;103;0;22842;20;117;0;26214;21;187;0;42075;14;151;0;33975;27;223;0;50064;165;1151;5064;258309;"X"
"15";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";19266;"MEROPENEM - GENERICO - 1 g 1 FA c/bolsa";3;60;0;8898,6;6;101;0;14979,31;5;55;0;8157,05;8;148;0;21949,88;5;61;0;9046,91;14;287;0;42564,97;7;138;0;20466,78;7;190;0;28178,9;6;90;0;13347,9;6;102;0;16893,02;7;137;0;24039,39;12;228;0;40007,16;7;180;0;31584,6;5;104;0;18248,88;7;98;0;17196,06;6;72;0;12633,84;10;245;0;42990,15;13;248;0;43516,56;9;122;0;21407,34;11;289;0;50710,83;68;1358;0;238288,26;"X"
"16";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";219419;"NUTRICAO ENTERAL NORMOCALORICA/HIPERPROTEICA 1000 ML SIST FECHADO";2;20;0;5520;3;23;0;6348;8;39;0;10764;10;42;0;11592;8;62;0;17112;8;63;0;17388;4;22;0;6072;5;34;0;9384;4;63;0;17388;4;132;0;36432;5;81;0;22356;8;115;0;31740;5;155;0;42780;7;85;0;23460;9;113;0;31188;8;91;0;19400,8;11;68;0;18768;7;41;0;11316;14;127;0;35052;13;169;0;46644;74;849;0;228608,8;"X"
"17";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";72000013;"Consulta De Emergencia";368;382;0;32279;356;374;0;31603;409;427;0;36081,5;377;398;0;33631;396;415;0;35067,5;370;383;0;32363,5;343;353;0;29828,5;336;346;0;29237;389;404;0;34138;356;367;0;31011,5;330;342;0;28899;309;313;0;26448,5;270;277;0;23406,5;202;204;0;17238;355;363;507;30673,5;334;339;0;28645,5;317;326;0;27547;312;324;0;27378;242;249;0;21040,5;515;554;0;46813;2547;2636;507;222742;"X"
"18";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";17355;"PIPERACILINA  +  TAZOBACTAM  -  GENERICO - 4,50 mg ct c/10 FA";13;236;0;19798,04;9;199;0;16694,11;15;304;0;25502,56;20;280;0;23489,2;16;382;0;32045,98;20;359;0;30116,51;17;308;0;25838,12;13;276;0;23153,64;11;331;0;27767,59;9;179;0;16001,63;8;166;0;14977,3;12;254;0;23411,18;7;261;0;24056,37;8;75;0;6912,75;11;198;0;18249,66;12;200;0;18434;12;322;0;29678,74;21;446;0;41107,82;24;570;0;52536,9;15;314;0;28941,38;110;2386;0;219917,62;"X"
"19";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";71005023;"Assistencia Fisioterapica - 12hs ( Apenas Uma Por Dia )";61;377;0;16965;60;325;0;14625;103;482;0;21690;91;568;0;25560;94;566;0;25380;90;501;0;22545;95;524;0;23580;110;713;0;32085;99;577;0;25965;107;650;3960;29250;101;609;0;27405;102;493;0;22185;70;415;-225;18675;78;522;0;23490;117;579;3780;26055;102;594;0;26730;110;631;0;28395;116;713;0;32085;97;708;0;31860;115;685;0;30825;805;4847;3555;218115;"X"
"20";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";218290;"DIALISADOR ALTO FLUXO (SINTETICO)";2;14;0;9120,02;2;13;0;8468,59;3;11;0;7165,73;9;50;0;32571,5;5;21;0;13680,03;3;21;0;13680,03;5;19;0;12377,17;4;11;0;7165,73;1;12;0;7817,16;1;1;0;651,43;2;11;0;7165,73;5;48;0;31268,64;6;39;0;25405,77;6;34;0;22148,62;3;32;0;20845,76;2;21;0;13680,03;8;68;0;44297,24;7;47;0;30617,21;4;26;0;16937,18;5;12;0;7817,16;41;279;0;181748,97;"X"
"21";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";219235;"EQUIPO INFUSOMAT SPACE SET ENTERAL AIR";11;153;0;13087,62;17;167;0;14285,18;23;247;0;21128,38;25;266;0;22753,64;26;278;0;23780,12;28;259;0;22154,86;17;259;0;22154,86;18;209;0;17877,86;16;239;0;20444,06;20;253;0;21641,62;17;220;0;18818,8;18;253;0;21641,62;14;247;0;21128,38;15;158;0;13515,32;16;169;0;14456,26;12;176;0;15055,04;23;385;0;32932,9;22;264;0;22582,56;27;334;0;28570,36;25;361;0;30879,94;154;2094;0;179120,76;"X"
"22";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";18309;"CEFTRIAXONA - GENERICO - 1 g. IV ";65;587;0;17152,14;50;481;0;14054,82;70;651;0;19022,22;57;598;0;17473,56;79;958;0;27992,76;68;820;0;23960,4;72;739;0;21593,58;87;949;0;27729,78;81;815;0;23814,3;72;860;0;25129,2;68;728;0;21272,16;76;662;0;19343,64;53;579;0;16918,38;60;691;0;20191,02;64;747;0;21827,34;74;852;0;24895,44;67;689;0;20118,13;86;798;0;23129,71;64;773;0;22587,06;89;866;0;25266,72;557;5995;0;174933,8;"X"
"23";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";49999;"Honorários Intensivista Não Plantonista P/Dia";49;215;0;12214,8;52;274;0;16005,6;56;308;0;18064,8;46;289;0;15724,8;43;266;0;13899,6;54;307;0;16520,4;45;361;0;19609,2;57;282;0;15724,8;46;235;0;13244,4;52;227;0;13291,2;48;280;0;15256,8;63;290;0;16099,2;58;372;0;18907,2;55;282;0;15537,6;82;305;4071,6;16801,2;51;251;0;14508;62;518;0;27846;77;483;0;25178,4;60;370;0;19983,6;69;436;0;22838,4;514;3017;4071,6;161600,4;"X"
"24";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";15000;"Oftalmologia   - Consulta Ambulatorial";247;247;0;16055;256;255;0;16575;358;353;0;22945;292;287;0;18655;311;312;0;20280;246;246;0;15990;283;283;0;18395;272;270;0;17550;309;305;0;19825;281;276;0;17940;276;272;0;17680;243;242;0;15730;285;276;130;17940;271;266;260;17290;348;344;0;22360;231;230;0;14950;274;271;0;17615;301;299;0;19435;281;278;0;18070;376;377;0;24505;2367;2341;390;152165;"X"
"25";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";21010;"Pediatria - Visita Hospitalar";36;145;0;9685;25;113;0;8190;40;165;0;12285;28;133;0;10790;57;282;0;21450;62;333;0;23530;58;301;0;22100;59;310;0;21905;57;282;0;19955;50;273;0;19500;66;344;0;23985;51;222;0;15210;39;186;0;12675;31;143;0;10205;66;292;1235;20930;49;255;0;18005;55;258;0;19370;62;319;0;23010;51;264;0;18070;70;339;0;22945;423;2056;1235;145210;"X"
"26";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";9304;"CLEXANE - 40 mg. ser. pre-enchida";51;379;0;15432,88;51;304;0;12378,88;61;372;0;15147,84;45;342;0;13926,24;45;353;0;14374,16;51;299;0;12175,28;42;332;0;13519,04;56;409;0;16654,48;51;326;0;13274,72;52;405;0;16491,6;50;378;0;15392,16;66;294;0;11971,68;48;356;0;14469,88;58;367;0;14944,24;51;365;0;14862,8;60;427;0;17387,44;48;328;0;13356,16;63;487;0;19830,64;55;428;0;17428,16;66;476;0;19382,72;449;3234;0;131662,04;"X"
"27";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";34010173;"TC do Abdome Total (Abdôme Superior, Pelve E Retroperitônio)";22;25;0;9771,25;33;35;0;13679,75;58;59;0;22959,17;22;23;0;8989,55;43;44;0;17197,4;38;40;0;15533,02;38;38;0;14852,3;35;36;0;14070,6;41;46;0;17878,12;27;31;0;12116,35;42;41;0;15923,87;46;47;0;18167,99;52;54;390,85;21105,9;30;31;390,85;12015,37;47;46;1563,4;17979,1;36;36;0;14070,6;37;39;0;15142,17;33;33;0;12898,05;37;38;0;14650,34;50;58;0;22568,32;322;335;2345,1;130429,85;"X"
"28";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";34010149;"Tomografia Computadorizada Do Crânio";43;50;0;9390;52;58;0;10892,4;60;66;0;12344,97;47;53;0;9710,01;70;85;0;15723,95;75;84;0;15575,13;62;70;0;12927,15;93;102;0;18899,94;64;70;0;13146;78;86;187,8;16100,97;56;68;0;12664,23;67;63;0;11831,4;66;71;187,8;13184,31;65;77;0;14410,77;79;83;939;15481,23;67;71;0;13190,07;78;83;0;15531,06;71;80;0;14917,83;68;78;0;14542,23;100;108;0;20141,35;594;651;1126,8;121398,85;"X"
"29";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";10110;"EVIPROSTAT F 19,2 mg. - Cx. 60 drags.";145;144;0;9360;151;151;0;9815;250;251;0;16315;209;208;0;13520;193;193;0;12545;188;186;0;12090;206;205;0;13325;166;166;0;10790;192;189;0;12285;174;172;0;11180;255;255;0;16575;177;176;0;11440;170;168;65;10920;161;156;65;10140;282;281;0;18265;235;233;0;15145;253;249;0;16185;222;221;0;14365;230;223;0;14495;298;299;0;19435;1851;1830;130;118950;"X"
"30";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";19440;"CIPROFLOXACINO - GENERICO - 2 mg/ml bolsa poliet. 200 ml";13;124;0;7471;20;160;0;9640;26;150;0;9037,5;19;153;0;9218,25;14;55;0;3313,75;9;125;0;7531,25;16;99;0;5964,75;19;207;0;12471,75;12;84;0;5061;17;213;0;25233,69;15;120;0;16768,8;10;36;0;5030,64;13;96;0;13415,04;17;122;0;17048,28;13;62;0;8663,88;10;79;0;11039,46;17;166;0;23196,84;17;114;0;15930,36;13;79;0;11039,46;18;120;0;16768,8;118;838;0;117102,12;"X"
"31";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";25060201;"Assist. Fisioterápica Ambul. Ósteo-Articular (qualquer quantidade de articulações, associada ou não a alterações sensitivo-motora, circulatória ou cinético-funcional)";77;411;0;6329,4;124;656;0;10102,4;137;811;0;12489,4;149;901;0;13875,4;166;1026;0;15800,4;170;1021;0;15723,4;172;1159;0;17848,6;137;410;0;6314;161;418;15,4;6437,2;229;1326;0;20420,4;273;1862;0;28674,8;126;745;0;11473;112;570;30,8;8778;145;780;30,8;12012;172;1041;0;16031,4;156;908;0;13983,2;153;930;0;14322;153;930;0;14322;131;836;0;12874,4;145;1156;0;17802,4;1167;7151;61,6;110125,4;"X"
"32";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";20010141;"ECODOPPLERCARDIOGRAMA TRANSTORÁCICO (COLORIDO)  (INCLUI FILME, CH E CO)";66;66;0;9009;89;89;0;12148,5;87;87;0;11875,5;98;99;0;13513,5;92;93;0;12694,5;95;95;0;12967,5;93;95;0;12946,5;104;105;0;14332,5;103;103;0;13114,5;78;78;0;9009;92;92;0;10626;87;79;0;9124,5;82;81;-115,5;10657,5;90;89;0;12085,5;114;109;462;14878,5;91;90;0;12285;97;97;0;13240,5;97;97;0;13240,5;103;103;0;14059,5;131;131;0;17881,5;805;797;346,5;108328,5;"X"
"33";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";71005013;"Refeição Do Acompanhante  ( Por Refeição)";77;1048;0;10480;58;793;0;7930;101;1265;0;12650;74;1161;0;11610;102;1477;0;14770;96;1457;0;14570;92;1191;0;11910;102;1691;0;16910;94;1468;0;14680;100;1568;80;15680;97;1540;0;15400;87;1156;0;11560;65;1060;-140;10600;74;988;0;9880;117;1238;1570;12380;84;1172;0;11720;96;1169;0;11690;108;1413;0;14130;94;1584;0;15840;132;1842;0;18420;770;10466;1430;104660;"X"
"34";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";14501;"Ginecologia   - Consulta Ambulatorial";112;110;0;7150;143;143;0;9295;145;140;0;9100;180;179;0;11635;189;188;0;12220;172;171;0;11115;230;230;0;14950;192;192;0;12480;216;215;0;13975;196;193;0;12545;222;221;0;14365;174;174;0;11310;149;146;260;9490;160;157;0;10205;243;243;0;15795;187;184;0;11960;213;212;0;13780;222;223;0;14495;182;180;0;11700;258;256;0;16640;1614;1601;260;104065;"X"
"35";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";82301037;"Endoscopia Digestiva Alta Com Ou Sem Biópsia E Citologia - Adulto (Hospital, Day Ou Ambulatório)";30;30;0;6293,7;40;40;0;8391,6;62;61;0;12797,19;66;69;0;14475,51;48;48;0;10069,92;61;61;0;12797,19;68;68;0;14265,72;61;62;0;13006,98;57;56;0;11748,24;70;69;0;14475,51;73;72;0;15104,88;57;55;0;11538,45;48;47;0;9860,13;37;36;209,79;7552,44;72;72;419,58;15104,88;60;59;0;12377,61;65;65;0;13636,35;61;62;0;13006,98;62;62;0;13006,98;63;65;0;13636,35;468;468;629,37;98181,72;"X"
"36";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";15100;"Otorrinolaringologia   - Consulta Ambulatorial";131;131;0;8515;141;141;0;9165;200;199;0;12935;162;160;0;10400;208;207;0;13455;145;145;0;9425;144;144;0;9360;194;192;0;12480;223;220;0;14280;194;192;0;12480;170;170;0;11050;163;163;0;10595;113;110;65;7150;155;154;0;10010;179;179;0;11635;169;166;0;10790;204;201;0;13065;201;199;0;12935;189;189;0;12285;265;264;0;17160;1475;1462;65;95030;"X"
"37";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";12010;"ANESTESICO - 10 ml.";143;142;0;9230;162;162;0;10530;204;204;0;13260;236;236;0;15340;230;230;0;14950;231;231;0;15015;214;215;0;13975;159;159;0;10335;199;193;195;12545;171;170;0;11050;186;186;0;12090;184;183;0;11890,97;144;144;0;9360;126;126;0;8190;176;176;0;11440;162;162;0;10530;163;160;0;10400;207;206;0;13390;201;201;0;13065;262;261;0;16965;1441;1436;0;93340;"X"
"38";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";33012237;"Abdomen Total (Inclui Pelve E Retroperitônio )";97;97;0;8580,62;126;127;0;11234,42;209;209;0;18488,14;161;161;0;14242,06;191;191;0;16895,86;133;133;0;11765,18;181;181;0;16011,26;141;142;0;12561,32;167;167;0;14728,08;127;125;0;11038,73;132;132;0;11676,72;116;115;0;10172,9;107;106;0;9376,76;110;108;176,92;9553,68;144;142;88,46;12561,32;149;148;0;13092,08;107;107;0;9465,22;157;157;0;13888,22;107;106;0;9376,76;166;167;0;14772,82;1047;1041;265,38;92086,86;"X"
"39";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";26586;"CLORETO DE SODIO 0,9% ECOFLAC PLUS - Amp. 250 ml";77;2359;0;9506,77;89;2074;0;8358,22;115;2603;0;10490,09;113;3007;0;12118,2;112;3041;0;12255,23;114;3015;0;12150,45;120;2796;0;11267,88;144;3592;0;14475,76;119;2637;0;10627,11;102;2822;0;11372,66;111;2415;0;9732,45;110;2523;0;10167,69;97;2281;0;9192,43;113;2440;0;9832,9;125;2693;0;10852,79;108;2185;0;8805,55;119;3763;0;15164,89;132;3103;0;12505,09;113;3139;0;12650,17;125;2903;0;11699,09;932;22507;0;90702,91;"X"
"40";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";11010;"SINERGEN - 2,5 mg. + 10 mg. caps. gel. dura 3 strp. x 10";16;16;0;1040;75;75;0;4875;91;90;0;5850;91;91;0;5915;101;101;0;6565;43;43;0;2795;88;88;0;5720;104;103;0;6695;111;111;0;7215;144;145;0;9425;163;162;0;10530;122;121;0;7865;120;117;65;7605;112;112;0;7280;220;218;0;14170;155;154;0;10010;189;189;0;12285;154;154;0;10010;173;172;0;11180;255;256;0;16640;1378;1372;65;89180;"X"
"41";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";18754;"TEICOPLANINA - GENERICO - 400  mg.  po  liof.  sol.  inj. FA vd. + dil.  amp. pla";1;21;0;6935,88;3;24;0;7926,72;4;27;0;8917,56;4;40;0;13211,2;4;13;0;4293,64;5;38;0;12550,64;2;9;0;2972,52;3;27;0;8917,56;4;23;0;7596,44;NA;NA;NA;NA;3;26;0;9261,98;6;53;0;18880,19;5;50;0;17811,5;2;7;0;2493,61;2;3;0;1068,69;3;18;0;6412,14;8;74;0;26361,02;5;46;0;16386,58;4;19;0;6768,37;4;31;0;11043,13;33;248;0;88345,04;"X"
