"";"CODIGO";"NOME";"ESPECIALIDADE";"ITEM";"GRUPO";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ESP";"MAIORES_ITS"
"11";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Refluxo Gastroesofágico (Hérnia De Hiato)¿ Tratamento Cirúrgico Por Videolaparoscopia - Hospital";"Pacote Misto";NA;NA;NA;NA;2;2;0;15042,2;2;2;0;15042,2;1;1;0;7521,1;4;4;0;30084,4;3;3;0;22563,3;1;1;0;7521,1;2;1;0;7521,1;NA;NA;NA;NA;5;5;0;37605,5;4;3;7521,1;22563,3;2;2;0;13644,83;NA;NA;NA;NA;1;1;0;7521,1;1;1;0;7521,1;3;3;0;21165,93;1;1;0;7521,1;2;2;0;15042,2;NA;NA;NA;NA;1;2;0;14576,41;9;10;0;73347,84;"X";"X"
"12";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Cirurgia De Abaixamento Do Cólon - Tratamento Cirúrgico Aberto (Convencional) - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;6565,91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;7089,09;3;3;0;20220,91;1;1;0;9705;NA;NA;NA;NA;2;2;0;13131,82;1;1;0;6565,91;3;3;0;29115;1;1;0;6565,91;NA;NA;NA;NA;3;3;0;22836,82;NA;NA;NA;NA;1;1;0;6565,91;NA;NA;NA;NA;9;9;0;71649,55;"X";"X"
"13";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Retossigmoidectomia Por Videolaparoscopia - Oncologia - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;21516,51;2;2;0;23280,24;1;1;0;9876,39;2;2;0;19752,78;3;3;0;31392,9;NA;NA;NA;NA;2;2;0;19752,78;1;1;0;11640,12;1;1;0;11640,12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;9876,39;2;2;0;21516,51;1;1;0;11640,12;1;1;0;11640,12;1;1;0;11640,12;6;6;0;66313,26;"X";"X"
"14";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Laparotomia Exploradora Por Videolaparoscopia Para Biópsia Ou Liberação De Bridas Ou Drenagem De Abscesso - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;4491,98;NA;NA;NA;NA;4;4;0;7829,76;5;5;0;9571,75;1;1;0;2245,99;4;4;0;8983,96;1;1;0;2245,99;3;3;0;6160,87;4;4;0;8983,96;5;5;0;11229,95;3;3;0;6160,87;3;3;0;6737,97;5;5;0;10652,85;3;3;0;5583,77;5;5;0;10075,75;4;4;0;8406,86;4;4;0;7829,76;3;3;0;5583,77;30;30;0;61031,6;"X";"X"
"15";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Hérnia Inguinal Encarcerada Ou Não ¿ Tratamento Cirúrgico Aberto (Convencional) ¿ Unilateral - Hospital";"Pacote Misto";1;1;0;1202,4;3;3;0;3607,2;13;13;0;15631,2;10;10;0;12024;13;13;0;15631,2;8;8;0;9619,2;6;6;0;7214,4;17;17;0;20272,8;4;4;0;4809,6;6;6;0;7214,4;9;8;0;9619,2;8;3;0;3607,2;8;3;6012;3607,2;8;7;1202,4;8416,8;11;11;0;13226,4;5;5;0;6012;10;10;0;12024;3;3;0;3607,2;6;6;0;7214,4;1;1;0;1202,4;52;46;7214,4;55310,4;"X";"X"
"16";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Gastrectomia Parcial - Hospital";"Pacote Misto";1;1;0;6927,01;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;6927,01;1;1;0;6927,01;1;1;0;9838,84;1;1;0;6927,01;NA;NA;NA;NA;1;1;0;6927,01;1;1;0;6927,01;1;1;0;9838,84;1;0;0;0;1;0;9838,84;0;1;1;0;6927,01;1;1;0;6927,01;NA;NA;NA;NA;2;2;0;13854,02;NA;NA;NA;NA;1;1;0;6927,01;2;2;0;15523,39;8;7;9838,84;50158,44;"X";"X"
"17";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Apendicectomia Por Videolaparoscopia - Hm Cirurgia";"Pacote Misto";NA;NA;NA;NA;2;2;0;2075,04;8;8;0;8300,16;10;8;0;8300,16;6;6;0;6225,12;12;12;0;12450,24;12;12;0;12450,24;8;8;0;8300,16;6;6;0;6225,12;5;5;0;5187,6;9;9;0;9337,68;7;6;0;6225,12;7;6;1037,52;6225,12;8;8;0;8300,16;10;10;0;10375,2;4;4;0;4150,08;6;6;0;6225,12;5;5;0;5187,6;2;2;0;2075,04;5;5;0;5187,6;47;46;1037,52;47725,92;"X";"X"
"18";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Laparotomia Exploradora Para Biópsia Ou Liberação De Bridas Ou Drenagem De Abscesso ¿ Por Via Aberta (Convencional) - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;3784,28;2;2;0;2813,15;5;4;0;3684,04;5;5;0;7518,44;5;5;0;6547,14;9;9;0;13144,74;4;4;0;3684,04;7;7;0;10331,59;6;6;0;8439,45;2;2;0;2813,15;5;8;0;9310;2;2;0;3784,28;1;1;0;1892,14;3;3;0;2763,03;5;6;0;8439,45;3;5;0;9460,7;3;3;0;5676,42;3;3;0;5676,42;25;31;0;47002,44;"X";"X"
"19";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Retossigmoidectomia Abdominal Por Via Aberta (Convencional) - Oncologia - Hospital";"Pacote Misto";NA;NA;NA;NA;1;1;0;7127,92;1;1;0;7127,92;1;1;0;7127,92;2;1;0;7127,92;2;2;0;14255,84;1;1;0;7127,92;2;2;0;18816,86;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;9408,43;2;2;0;16536,35;1;1;0;9408,43;1;1;0;7644,71;2;2;0;14255,84;NA;NA;NA;NA;2;2;0;14255,84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;0;45564,82;"X";"X"
"20";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Pancreatoduodenectomia - Hospital";"Pacote Misto";1;1;0;16153,22;1;1;0;16153,22;NA;NA;NA;NA;1;1;0;16153,22;1;0;0;0;1;1;0;16153,22;2;2;0;28869,6;1;1;0;16153,22;1;1;0;16153,22;2;2;0;32306,44;1;1;0;16153,22;1;1;0;16153,22;1;1;0;16153,22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;12716,38;NA;NA;NA;NA;1;1;0;16153,22;3;3;0;45022,82;"X";"X"
"21";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Esofagectomia Por Videolaparoscopia - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;18728,64;1;1;0;18728,64;NA;NA;NA;NA;2;2;0;37457,28;"X";"X"
"22";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Hérnia Incisional ¿ Tratamento Cirúrgico Aberto (Convencional) - Hospital";"Pacote Misto";NA;NA;NA;NA;1;1;0;1811,98;4;4;0;7247,92;8;8;0;14495,84;5;5;0;8975,9;3;3;0;5435,94;NA;NA;NA;NA;6;6;0;10871,88;3;3;0;5435,94;8;8;0;14495,84;3;3;0;5435,94;8;8;0;14495,84;1;1;0;1811,98;5;5;0;9059,9;2;2;0;3623,96;5;5;0;9059,9;1;1;0;1811,98;3;3;0;5435,94;1;1;0;1811,98;2;2;0;3623,96;20;20;0;36239,6;"X";"X"
"23";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Retossigmoidectomia Abdominal Por Via Aberta (Convencional)  - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;6665,93;1;1;0;6665,93;NA;NA;NA;NA;2;2;0;13331,86;NA;NA;NA;NA;1;1;0;6665,93;2;2;0;13331,86;NA;NA;NA;NA;1;1;0;6665,93;1;1;0;6665,93;NA;NA;NA;NA;1;1;0;6665,93;1;1;0;6665,93;NA;NA;NA;NA;1;1;0;6665,93;NA;NA;NA;NA;2;2;0;15612,39;NA;NA;NA;NA;5;5;0;35610,18;"X";"X"
"24";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Retossigmoidectomia Abdominal Por Videolaparoscopia - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;31653,65;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;11139,13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;9375,39;2;2;0;20514,52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;29889,91;"X";""
"25";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Trisegmentectomia - Hm Cirurgia";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2973,96;1;1;0;2973,96;NA;NA;NA;NA;2;1;0;2973,96;1;1;0;2973,96;2;1;2973,96;2973,96;1;1;0;2973,96;2;2;0;5947,92;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;8921,88;NA;NA;NA;NA;1;1;0;2973,96;NA;NA;NA;NA;1;1;0;2973,96;NA;NA;NA;NA;3;3;0;8921,88;2;2;0;5947,92;10;10;0;29739,6;"X";""
"26";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Hérnia Umbilical  Tratamento Cirúrgico Aberto (Convencional) - Hospital";"Pacote Misto";2;2;0;1568,94;4;4;0;3137,88;10;10;0;7844,7;4;4;0;2969,88;10;10;0;7844,7;3;3;0;2353,41;4;4;0;3137,88;7;7;0;5491,29;3;3;0;2353,41;6;6;0;4706,82;5;5;0;3922,35;4;4;0;3137,88;7;7;0;5323,29;4;4;0;3137,88;4;4;0;3137,88;6;6;0;4706,82;4;4;0;3137,88;4;4;0;3137,88;4;4;0;3137,88;1;1;0;784,47;34;34;0;26503,98;"X";""
"27";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Gastrectomia Parcial Por Videolaparoscopia - Hm Cirurgia";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;2546,28;1;1;0;2546,28;1;1;0;2546,28;1;0;2546,28;0;1;1;0;2546,28;5;5;0;12731,4;1;1;0;2546,28;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2546,28;1;1;0;2546,28;1;1;0;2546,28;3;3;0;7638,84;NA;NA;NA;NA;1;0;0;0;2;2;0;5092,56;3;2;2546,28;5092,56;12;10;2546,28;25462,8;"X";""
"28";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Colectomia Total Por Videolaparoscopia - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;11864,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;11864,2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;13506,18;NA;NA;NA;NA;1;1;0;11864,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;25370,38;"X";""
"29";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Enterectomia Segmentar Aberta (Convencional) - Hospital";"Pacote Misto";NA;NA;NA;NA;1;1;0;3402,56;1;1;0;4464,46;1;1;0;3048,59;NA;NA;NA;NA;1;1;0;3048,59;2;3;0;9145,77;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;3048,59;NA;NA;NA;NA;3;2;0;6097,18;1;1;0;3048,59;NA;NA;NA;NA;1;1;0;3048,59;NA;NA;NA;NA;1;1;0;3048,59;1;1;0;3048,59;NA;NA;NA;NA;2;3;0;11977,51;6;7;0;24171,87;"X";""
"30";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Derivação Bileo-Digestiva (Procedimento Principal) - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2958,81;1;1;0;2958,81;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;5917,62;1;1;0;5965,65;NA;NA;NA;NA;1;1;0;5965,65;NA;NA;NA;NA;2;2;0;11931,3;NA;NA;NA;NA;2;2;0;5917,62;1;1;0;2958,81;1;1;0;2958,81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;0;23766,54;"X";""
"31";594481;"HOSPITAL PORTUGUES";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Gastrectomia Total - Hospital";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;11814,53;1;1;0;11814,53;1;1;0;11814,53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;11814,53;NA;NA;NA;NA;1;1;0;11814,53;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;23629,06;"X";""
