"";"CODIGO";"NOME";"ESPECIALIDADE";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ESP"
"11";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"CARDIOLOGIA";217;312;0;16647,8;270;384;0;20460,7;282;381;0;20819,5;341;516;0;26339,3;279;493;0;22111,7;329;582;0;27727,7;304;565;0;25355,55;333;576;0;30075,5;325;524;72,8;25162,1;267;414;0;18855;259;436;0;21405,6;295;486;0;20767,5;251;455;-128,7;20908,9;259;432;91;21529,1;334;517;1003,2;27634,1;272;459;0;22431,4;257;547;0;24584,1;286;608;0;26289,7;281;528;0;25452,5;361;624;0;34090,7;2301;4170;965,5;202920,5;""
"12";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"OFTALMOLOGIA";196;794;0;17383,3;211;830;0;18467,71;295;1203;0;26131,4;239;923;0;22647,7;266;1076;0;26359,42;202;839;0;19141,61;220;827;0;16907;211;816;0;17876,58;252;976;0;21232,99;224;920;0;21706,31;237;908;0;21383,8;190;777;0;17717,6;244;920;184,8;19870,3;241;936;99;20482;320;1225;0;26516,4;202;742;0;15705,6;263;1009;0;22240,9;257;1021;0;22403,2;263;946;0;20158,1;352;1325;0;30044,21;2142;8124;283,8;177420,71;""
"13";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"NEUROCIRURGIA";2;4;0;16800,69;1;4;0;7092,16;2;9;0;43593,63;4;15;0;57034,28;3;17;0;40928,09;6;24;-23690,12;69068;2;5;0;40842,28;2;8;0;23573,98;1;0;-20209,41;0;2;9;0;35401,6;1;3;0;20209,41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;13033,09;NA;NA;NA;NA;2;6;0;57385,24;4;9;0;57807,79;2;4;0;910;2;10;0;33049,94;11;31;0;162186,06;""
"14";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"OTORRINOLARINGOLOGIA";112;273;0;12552,8;128;340;0;13889,2;165;520;0;22859,2;139;379;0;16463,2;177;538;0;23952,88;129;364;0;14380,6;123;309;0;14552,2;161;489;0;20863,7;186;527;104;23353,2;147;392;208;17749,28;140;422;0;18189,6;131;385;0;16177,2;92;251;67,6;10800,4;132;401;234;16590,6;144;439;0;18506,8;136;374;0;15688,4;170;501;0;20212,4;176;511;0;22261,2;154;470;0;21349,82;207;623;0;26624,88;1211;3570;301,6;152034,5;""
"15";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"UROLOGIA";17;26;0;18552,33;13;13;0;5096,64;14;18;0;11763,94;11;20;0;26757,86;20;34;0;29896,79;8;11;0;4214,12;17;25;0;15774,91;18;30;-5037,75;23583,83;16;24;0;24765,6;7;9;0;6303,28;8;12;0;9445,89;17;19;0;12341,12;12;24;0;19457,91;16;33;0;15211,47;13;14;9782,96;15113,4;14;18;0;18774,22;15;27;0;19436,15;17;27;202,8;28769,66;6;13;0;9680,59;13;18;0;6784,45;106;174;9985,76;133227,85;""
"16";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"MEDICINA FÍSICA E REABILITAÇÃO (FISIATRIA)";77;411;0;6329,4;124;656;0;10102,4;137;811;0;12489,4;149;901;0;13875,4;166;1026;0;15800,4;170;1021;0;15723,4;173;1159;0;17848,6;137;410;0;6314;161;418;15,4;6437,2;229;1326;0;20420,4;273;1862;0;28674,8;126;745;0;11473;112;570;30,8;8778;145;780;30,8;12012;172;1041;0;16031,4;156;908;0;13983,2;153;930;0;14322;153;930;0;14322;131;836;0;12874,4;145;1156;0;17802,4;1167;7151;61,6;110125,4;""
"17";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"RADIODIAGNÓSTICO";176;309;0;4957,51;197;342;0;5485,94;264;535;0;8687,11;258;535;0;8253,78;290;613;0;9711,04;282;543;0;17710,52;307;595;0;9210,2;278;549;0;8854,56;256;457;0;10286,14;214;400;0;6382,22;230;450;0;7301,67;218;415;0;6423,88;230;506;0;7937,74;165;335;0;5236,36;345;562;807,6;8846,92;260;440;0;7212,21;269;581;0;8797,2;275;584;0;9203,1;250;508;0;7864,74;316;577;0;12605,42;2110;4093;807,6;67703,69;""
"18";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"NUTRIÇÃO PARENTERAL E ENTERAL";10;142;0;3848;17;171;0;5122;23;245;0;8177;28;290;0;9334;24;272;0;8060;29;254;0;7540;19;285;0;9282;19;213;0;6383;16;229;0;6968;18;244;0;7436;18;239;0;7228;17;277;0;8112;17;252;-130;7020;16;161;0;4914;22;174;1508;5668;14;180;0;5980;22;356;0;11375;21;254;0;8632;27;321;0;10556;23;348;0;11882;162;2046;1378;66027;""
"19";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"DERMATOLOGIA CLÍNICO - CIRÚRGICA";1;2;0;3886,76;1;2;0;3886,76;2;4;0;7773,52;4;7;0;11686,28;NA;NA;NA;NA;4;6;0;7890,52;2;3;0;165,1;4;5;0;3977,76;3;5;0;7877,52;2;4;0;7773,52;NA;NA;NA;NA;2;1;0;39;NA;NA;NA;NA;2;4;0;7773,52;4;5;39;7799,52;3;3;0;3925,76;2;3;0;4066,76;2;3;0;4066,76;4;6;0;8133,52;2;3;0;3912,76;19;27;39;39678,6;""
"20";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"ANGIOLOGIA - CIRURGIA VASCULAR E LINFÁTICA";9;14;0;2397,7;7;12;0;820,3;8;9;0;509,6;15;28;0;1462,5;13;17;0;2748,2;10;20;0;4198,13;7;11;0;694,85;12;24;0;1296,75;9;21;0;5175,58;9;11;130;677,3;8;21;0;3920,82;12;28;0;2567,5;8;17;0;1885,65;8;17;0;3514,41;9;10;0;578,5;10;23;0;4428,34;13;22;0;1287;14;41;0;16756,8;15;27;0;4430,91;15;23;0;4265,16;92;180;0;37146,77;""
"21";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"NEFROLOGIA";3;19;0;1482;2;13;0;1014;3;19;0;2262;10;60;0;5096;5;18;0;1404;4;24;0;1872;5;19;0;2028;4;12;0;1092;1;12;0;936;2;4;0;312;3;15;0;1716;6;57;0;4446;6;39;0;3042;7;35;0;2808;4;35;546;2730;3;21;0;1638;9;73;0;6942;8;47;0;3978;6;30;0;2496;6;11;0;858;49;291;546;24492;""
"22";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"ENDOSCOPIA PERORAL";4;5;0;1299,39;2;3;0;1091,39;2;4;0;1974,78;4;8;0;3949,56;1;2;0;987,39;NA;NA;NA;NA;1;2;0;987,39;5;10;0;4749,14;2;4;0;1974,78;1;2;0;987,39;3;6;0;2962,17;4;7;0;3361,96;6;10;0;4936,95;3;6;0;2962,17;3;6;0;2962,17;1;2;0;987,39;3;8;0;3949,56;5;10;0;4936,95;1;2;0;987,39;1;2;0;987,39;23;46;0;22709,97;""
"23";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"CIRURGIA CARDÍACA-HEMODINÂMICA (CARDIOVASCULAR)";NA;NA;NA;NA;1;1;0;78;1;1;0;156;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;18750,06;1;2;0;18750,06;""
"24";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"CIRURGIA PLASTICA REPARADORA";4;7;0;716,3;3;3;0;315,9;3;3;0;299;2;2;0;208;9;14;0;1352;9;20;0;1140,75;8;17;0;1268,93;10;16;0;1809,6;9;35;0;2649,01;8;17;0;1849,77;8;28;0;2288,91;5;8;0;942,5;5;9;0;561,6;5;25;0;1493,7;4;8;0;371,8;8;15;0;1010,1;11;22;0;1587,95;11;20;0;2142,4;8;15;0;1524,9;11;15;0;3170,72;63;129;0;11863,17;""
"25";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"TISIOPNEUMOLOGIA";25;24;0;1478,4;25;25;0;1540;32;32;0;1971,2;28;28;0;1668,7;42;42;0;2531,1;30;30;0;1768,8;18;18;0;1108,8;26;26;0;1555,4;20;19;0;1121,12;27;27;0;1663,2;27;27;0;1663,2;23;23;0;1416,8;12;12;0;739,2;12;12;0;693;32;32;0;1925;25;25;0;1540;31;31;0;1909,6;15;15;0;924;8;6;0;369,6;19;19;0;1170,4;154;152;0;9270,8;""
"26";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"CIRURGIA TORACICA";1;1;0;667,48;1;1;0;279,38;3;4;0;8892,99;3;4;0;9839,48;3;5;0;16199,9;2;2;0;719,48;2;4;0;1410,7;2;3;0;16158,9;1;1;0;279,38;3;7;0;2930,12;2;3;0;5518;1;4;0;2158,64;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;667,48;NA;NA;NA;NA;2;4;0;2414,28;2;3;0;4745,93;NA;NA;NA;NA;NA;NA;NA;NA;5;8;0;7827,69;""
"27";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"MASTOLOGIA (INCLUINDO CIRURGIA DE MAMA)";1;2;0;930;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;2005,42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;1919,98;1;4;0;1577,54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;2005,42;NA;NA;NA;NA;NA;NA;NA;NA;3;10;0;5502,94;""
"28";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"CIRURGIA DE CABEÇA E PESCOÇO";1;1;0;486,27;2;3;0;198,25;2;3;0;570,77;5;8;0;2316,88;NA;NA;NA;NA;1;1;0;486,27;2;2;0;972,54;1;1;0;486,27;2;2;0;505,77;2;4;0;1334,55;2;4;0;2500,1;6;3;0;1458,81;NA;NA;NA;NA;1;1;0;486,27;2;0;972,54;0;1;1;0;486,27;4;4;0;1523,81;1;2;0;1397,26;1;1;0;486,27;1;1;0;486,27;11;10;972,54;4866,15;""
"29";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"CIRURGIA DA MAO";NA;NA;NA;NA;1;0;0;0;1;1;0;156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;130;NA;NA;NA;NA;1;1;0;130;NA;NA;NA;NA;1;2;0;202,8;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;2899,75;NA;NA;NA;NA;NA;NA;NA;NA;3;5;0;3232,55;""
"30";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"HEMOTERAPIA";4;7;0;471,55;1;1;0;3,08;3;4;0;14,08;8;36;0;3123,36;1;1;0;3,08;6;7;0;20,02;5;7;0;17,16;4;4;0;12,32;7;31;0;981,38;2;3;0;490,93;3;5;0;15,4;1;1;0;3,08;8;17;0;1378,57;6;8;0;463,63;8;11;0;35,64;4;4;0;12,32;3;3;0;9,24;4;4;0;14,74;7;10;0;31,02;4;6;0;18,48;44;63;0;1963,64;""
"31";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"ALERGOLOGIA";4;16;0;211,2;1;4;0;52,8;1;4;0;52,8;5;19;0;250,8;2;8;0;105,6;2;8;0;105,6;5;20;0;264;4;10;0;132;5;15;0;198;5;15;0;198;4;12;0;158,4;3;9;0;118,8;4;12;0;158,4;1;3;0;39,6;5;11;0;145,2;2;6;0;79,2;2;4;0;52,8;3;9;0;118,8;4;10;0;132;7;21;0;277,2;28;76;0;1003,2;""
"32";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"CIRURGIA PEDIATRICA";NA;NA;NA;NA;1;2;0;698,56;1;2;0;1855,02;NA;NA;NA;NA;1;2;0;698,56;1;1;0;65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;7;0;2156,36;1;2;0;698,56;1;2;0;698,56;1;2;0;169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;867,56;""
"33";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"ANESTESIOLOGIA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;120;1;1;0;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;230;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;110;NA;NA;NA;NA;2;4;0;460;NA;NA;NA;NA;NA;NA;NA;NA;4;7;0;800;""
"34";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"ANATOMIA PATOLÓGICA E CITOPATOLOGIA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;78;""
"35";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"MEDICINA NUCLEAR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;2;0;0;0;NA;NA;NA;NA;5;0;0;0;""
"36";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Não Identificado";12;567;0;0;17;1109;0;0;24;1422;0;0;20;776;0;0;27;925;0;0;20;470;0;0;22;457;0;0;16;885;0;0;9;364;0;0;4;38;0;0;1;1;0;0;3;7;0;0;3;0;0;0;1;0;0;0;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;0;0;0;""
