"";"CODIGO";"NOME";"ITEM_MEDICO";"ITEM";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ITS"
"11";594259;"COOPANEST";84505118;"Histerectomia Total Com Ou Sem Anexectomia (Qualquer Via) - Hm Anestesista";54;54;0;28394,24;56;56;0;30231,46;70;70;0;37823,1;54;54;0;29177,82;54;54;0;29177,82;67;67;0;36202,11;55;55;0;29718,15;83;84;0;45387,72;77;77;0;41605,41;70;70;0;37823,1;57;57;0;30798,81;57;57;0;30528,65;71;71;0;38093,27;66;66;0;35661,78;71;71;0;38363,43;59;59;0;31879,47;62;62;0;33500,46;67;67;0;36202,11;63;63;0;34040,79;61;61;0;32960,13;520;520;0;280701,44;"X"
"12";594259;"COOPANEST";85604938;"Ureterorrenolitotripsia Transureteroscópica A Laser (Anestesista)";49;47;0;28392,39;41;41;0;25574,97;39;39;0;24416,73;38;37;0;23133,29;48;48;0;30051,36;57;57;0;35685,99;47;47;0;29425,29;83;87;0;54468,09;48;49;0;30677,43;51;51;-626,07;31929,57;47;47;0;29425,29;33;33;0;20660,31;43;43;0;26921,01;59;60;0;37564,2;48;49;0;30677,43;49;47;0;29425,29;59;60;0;37564,2;69;71;0;44450,97;37;37;0;23164,59;48;50;0;31303,5;412;417;0;261071,19;"X"
"13";594259;"COOPANEST";82301908;"Endoscopia + Colonoscopia Com Ou Sem Biópsia E Citologia- Adulto- Hospitalar (Honorários De Anestesiologia)";123;122;259,23;32171,66;84;84;0;22839,24;159;159;0;43359,05;130;128;-545,74;34900,08;119;121;0;32904,92;121;121;0;33017,27;141;142;0;38747,54;143;143;0;39020,41;109;109;0;29742,78;125;126;0;34381,62;122;122;0;33290,14;103;103;0;28105,61;112;112;0;30561,44;117;117;0;31925,79;129;129;0;35200,23;142;142;0;38747,54;117;117;0;31925,79;127;127;0;34654,49;108;108;0;29469,96;81;82;0;22375,34;933;934;0;254860,58;"X"
"14";594259;"COOPANEST";84502058;"Histeroscopia Cirúrgica P/ Biópsia  Dirigida, Lise De Sinéquias, Retirada De Corpo Estranho - Hm Anestesista";89;89;0;30075,02;59;58;-331,84;20189,56;84;84;0;29341,2;91;91;0;31786,31;95;95;0;33183,5;105;105;0;36677,26;88;88;0;30739,28;125;125;0;43663,75;124;124;0;43139,79;104;104;0;36328,24;97;97;0;33883,07;85;85;0;29691,35;82;82;0;28643,42;91;91;0;31787,21;118;118;0;41218,58;83;83;0;28992,73;92;92;0;32136,52;108;108;0;37725,48;65;65;0;22705,15;81;81;0;28294,11;720;720;0;251503,2;"X"
"15";594259;"COOPANEST";39030113;"Varizes - Tratamento Cirúrgico Bilateral (2 Membros)";32;32;0;16777,18;62;63;0;33905,69;59;59;0;31798,41;44;44;0;23774,52;63;63;0;34040,79;46;46;0;24855,18;75;75;0;40524,75;64;64;0;34581,12;85;85;0;45928,05;63;63;0;34040,79;48;48;0;25935,84;52;52;0;28097,16;41;41;0;22153,53;52;52;0;28097,16;58;58;0;31339,14;34;34;0;18371,22;54;54;0;29177,82;64;64;0;34581,12;66;66;0;35661,78;53;53;0;28637,49;422;422;0;228019,26;"X"
"16";594259;"COOPANEST";85204128;"Artroscopia De Ombro Com Reconstrução Dos Ligamentos E/Ou Manguito E/Ou Glenoide - Anestesiologista";28;28;0;20734,72;25;25;0;18849,75;37;37;0;27859,93;35;35;0;26389,65;29;30;0;22619,7;28;28;0;21111,72;21;21;0;15833,79;55;55;0;41469,45;34;34;0;25635,66;39;39;0;29405,61;28;28;0;21111,72;31;31;0;23373,69;46;46;0;34683,54;25;25;0;18849,75;26;26;0;19603,74;29;29;0;21865,71;39;39;0;29405,61;38;38;0;28651,62;41;41;0;30913,59;29;29;0;21865,71;273;273;0;205839,27;"X"
"17";594259;"COOPANEST";84903098;"Cirurgia Da Hérnia Discal Tóraco-Lombar E/Ou Descompressão Medular Tóracolombar Com Artrodese Até 02 Níveis - Com Ou Sem Instrumental (Honorários De A";13;13;0;27756,1;9;9;0;19794,18;11;11;0;24217,46;14;14;0;30962,96;15;15;0;33174,6;13;13;0;28751,32;16;16;0;35386,24;24;24;0;53079,36;15;15;0;33174,6;5;5;0;11058,2;7;7;0;15481,48;9;9;0;19904,76;11;11;0;24328,04;14;14;0;30962,96;12;12;0;26539,68;15;15;0;33174,6;10;10;0;22116,4;15;15;0;33174,6;10;10;0;22116,4;6;6;0;13269,84;93;93;0;205682,52;"X"
"18";594259;"COOPANEST";84002048;"Revascularização Do Miocárdio C/ Circulação Extra Corpórea ( Hm Anestesista )";11;11;0;18039;10;10;0;16922,3;10;10;0;17180;7;7;0;12026;11;10;0;17180;15;15;0;25770;16;16;0;27488;15;15;0;25770;16;16;0;27488;13;13;0;22334;15;15;0;24567,4;23;23;0;39514;13;13;0;22334;16;16;0;27488;12;12;0;20616;10;10;0;17180;19;19;0;32642;10;10;0;17180;14;14;0;24052;21;21;0;36078;115;115;0;197570;"X"
"19";594259;"COOPANEST";82301028;"Colonoscopia Com Ou Sem Biópsia E Citologia - Adulto - Hospitalar (Honorários De Anestesiologia)";182;182;0;28363,46;122;122;0;19438,94;234;233;-160,52;37369,04;221;220;-321,04;35306,37;201;201;0;32264,52;224;222;-160,52;35635,44;196;197;0;31622,44;205;205;0;32906,6;158;159;0;25522,68;181;181;0;29054,12;189;190;0;30498,8;176;176;0;28171,26;160;161;0;25843,72;130;129;0;20707,08;146;147;0;23516,18;180;181;0;29054,12;158;159;0;25522,68;175;176;0;28171,26;151;151;0;24158,26;120;120;0;19262,4;1220;1224;0;196235,7;"X"
"20";594259;"COOPANEST";85014048;"Vitrectomia + Retinopexia + Endolaser  - Anestesiologia";25;25;0;15231,77;24;24;0;16674,39;36;36;0;21976,51;21;21;0;13114,71;30;30;0;20608,8;39;41;0;22857,11;36;36;0;22782,12;59;61;0;35971,81;49;49;0;30351,19;53;53;0;35222,33;51;51;0;28477,71;46;46;0;29601,76;40;42;0;25480,02;50;51;0;32599,41;37;38;0;22107,68;46;47;0;28102,97;38;39;0;24355,89;28;28;0;16487,08;37;37;0;21358,27;23;25;0;16487,05;299;307;0;186978,37;"X"
"21";594259;"COOPANEST";84404058;"Tireoidectomia Total (Com Ou Sem Esvaziamento Seletivo Bilateral) (Hm Anestesista )";16;16;0;14339,96;21;21;0;19976,04;27;27;0;25635,92;32;32;0;30439,68;32;32;0;30439,68;27;26;0;24732,24;22;22;0;20927,28;42;42;0;39952,08;36;36;0;34244,64;26;26;0;24732,24;30;30;0;28537,2;22;22;0;20927,28;24;24;0;22829,76;23;23;0;21878,52;26;26;0;24732,24;21;21;0;19976,04;35;35;0;33293,4;19;19;0;18073,56;25;25;0;23781;20;20;0;19024,8;193;193;0;183589,32;"X"
"22";594259;"COOPANEST";85607048;"Prostatavesiculectomia Radical (Anestesista)";14;14;0;13979,77;17;17;0;17308,3;23;23;0;23555,68;9;9;0;9217,44;13;13;0;13314,08;19;19;0;19459,04;21;21;0;21507,36;24;24;0;24579,84;13;13;0;13314,08;19;19;0;19459,04;17;17;0;17410,72;17;17;0;17410,72;20;20;0;20483,2;23;23;0;23555,68;26;26;0;26628,16;15;15;0;15362,4;23;23;0;23555,68;18;18;0;18434,88;21;21;0;21507,36;16;16;0;16386,56;162;162;0;165913,92;"X"
"23";594259;"COOPANEST";85414248;"Tratamento Da Gigantomastia Bilateral (Hm Anestesista)";15;15;0;13686,54;16;16;0;14696,96;14;14;0;12859,84;25;25;0;22964;17;17;0;15615,52;13;13;0;11941,28;15;15;0;13778,4;32;32;0;29393,92;25;25;0;22964;21;21;0;19289,76;18;18;0;16534,08;26;26;0;23882,56;19;19;0;17452,64;27;27;0;24801,12;18;18;0;16534,08;13;13;0;11941,28;31;31;0;28475,36;31;30;0;27556,8;16;16;0;14696,96;25;25;0;22964;180;179;0;164422,24;"X"
"24";594259;"COOPANEST";84502068;"Histeroscopia Cirurgica C/ Ressectoscópio P/ Miomectomia, Polipectomia, Metroplastia, Endometrectomia - Hm Anestesista";59;59;0;19805,54;26;26;0;9081,8;59;59;0;20608,72;63;63;0;22005,9;48;48;0;16766,4;60;60;0;20958,37;48;48;0;16766,88;88;88;0;30739,28;65;65;0;22705,15;58;58;0;20259,98;72;72;0;25150,32;70;70;0;24451,7;52;53;0;18513,43;47;47;0;16417,57;56;56;0;19561,36;58;58;0;20259,98;62;62;0;21657,22;74;74;0;25848,94;47;47;0;16417,57;63;63;0;22006,53;459;460;0;160682,6;"X"
"25";594259;"COOPANEST";85213398;"Artroscopia Em Joelho Com Sutura Meniscal";17;17;0;12440,83;16;16;0;12063,84;23;24;0;18095,76;17;17;0;12817,83;14;14;0;10555,86;22;22;0;16587,78;20;20;0;15079,8;36;36;0;27143,64;26;26;0;19603,74;27;27;0;20357,73;31;31;0;23373,69;17;17;0;12817,83;25;25;0;18849,75;29;29;0;21865,71;23;23;0;17341,77;25;25;0;18849,75;37;37;0;27897,63;23;23;0;17341,77;29;29;0;21865,71;15;15;0;11309,85;206;206;0;155321,94;"X"
"26";594259;"COOPANEST";84303028;"Apendicectomia Por Videolaparoscopia - Hm Anestesiologia";27;27;0;14021,49;33;33;0;17695,79;39;39;0;21045,85;28;28;0;15129,24;23;23;0;12427,59;39;39;0;21072,87;38;38;0;20532,54;40;40;0;21613,2;28;28;0;15129,24;41;41;0;22153,53;44;44;0;23774,52;25;25;0;13508,25;36;36;0;19451,88;23;23;0;12427,59;43;43;0;23234,19;25;24;0;12967,92;44;44;0;23774,52;41;41;0;22153,53;27;27;0;14588,91;40;40;0;21613,2;279;278;0;150211,74;"X"
"27";594259;"COOPANEST";84009928;"Cateterismo Seguido De Angioplastia Com Stent Farmacológico - Anestesiologista";19;19;0;13012,62;21;22;0;15729,56;18;18;0;12833,89;19;19;0;13584,62;28;29;0;20734,42;25;26;0;18589,48;36;36;0;25739,28;37;37;0;26454,26;22;23;0;16444,54;23;23;0;16444,54;15;15;0;10724,7;25;25;0;17874,5;33;34;0;24309,32;18;18;0;12869,64;35;37;0;26454,26;26;27;0;19304,46;19;19;0;13584,62;25;25;0;17517,01;28;28;0;20019,44;20;20;0;14299,6;204;208;0;148358,35;"X"
"28";594259;"COOPANEST";82302928;"Endoscopia E Colonoscopia Com Polipectomia De Cólon- Ambulatorial (Honorários De Anestesiologia)";27;27;0;9029,28;9;9;0;3137,58;24;24;0;8349,45;14;14;0;4880,68;21;21;0;7321,02;12;12;0;4183,44;47;47;0;16385,14;72;72;0;25100,64;32;32;0;11155,84;27;27;0;9412,74;58;58;0;20219,96;55;55;0;19174,1;73;73;0;25449,26;32;32;0;11155,84;46;46;0;16036,52;69;69;0;24054,78;64;64;0;22311,68;52;53;0;18476,86;29;29;0;10109,98;54;54;0;18825,48;419;420;0;146420,4;"X"
"29";594259;"COOPANEST";82301928;"Colonoscopia Com Ou Sem Biópsia E Citologia - Adulto - Ambulatorial (Honorários De Anestesiologia)";66;65;0;10040,33;20;20;0;3202,37;47;47;0;7544,44;30;30;0;4815,6;47;47;0;7544,44;102;102;0;16373,04;122;122;0;19583,44;143;143;0;22954,36;85;85;0;13644,2;82;82;0;13162,64;100;100;0;16052;61;61;0;9791,72;145;145;0;23275,4;60;60;0;9631,2;127;127;0;20386,04;124;124;0;19904,48;109;109;0;17496,68;128;128;0;20546,56;120;120;0;19262,4;80;80;0;12841,6;893;893;0;143344,36;"X"
"30";594259;"COOPANEST";85013908;"Correção Cirúrgica De Ptose Palpebral Bilateral - Anestesiologia";32;32;0;8541,2;19;19;0;5171,08;67;66;0;17969,16;36;36;0;9823,68;58;58;0;15827,04;56;56;0;15281,28;60;60;0;16372,8;126;126;0;34382,88;76;76;0;20738,88;82;82;0;22376,16;78;79;0;21557,52;57;56;-272,88;15281,28;59;59;0;16099,92;47;47;0;12825,36;42;42;0;11460,96;86;86;0;23194,8;58;58;0;15417,72;86;86;0;22921,92;73;73;0;19647,36;74;74;0;19920,24;525;525;0;141488,28;"X"
"31";594259;"COOPANEST";85607058;"Ressecção Transuretral (Rtu) Da Próstata (Anestesista)";13;13;0;6835,15;14;14;0;7537,6;19;19;0;10266,27;18;18;0;9725,94;24;24;0;12967,92;26;26;0;14048,58;32;32;0;17290,56;31;31;0;16750,23;41;41;0;22153,53;27;27;0;14588,91;27;27;0;14588,91;27;27;0;14588,91;35;35;0;18911,55;26;26;0;14048,58;29;29;0;15669,57;38;38;0;20532,54;27;27;0;14588,91;35;35;0;18911,55;33;33;0;17830,89;31;31;0;16750,23;254;254;0;137243,82;"X"
"32";594259;"COOPANEST";50070045;"Implante De Silicone Intravítreo";8;8;0;8206,52;3;3;0;3218,25;13;13;0;13892,11;8;8;0;8582;6;6;0;6436,5;23;23;0;24673,25;12;12;0;12873;28;28;0;30037;16;16;0;17164;12;12;0;12873;28;28;0;30037;15;15;0;16091,25;17;18;0;19309,5;15;16;0;17164;17;18;0;19309,5;19;19;0;20382,25;12;13;0;13945,75;16;16;0;17164;20;20;0;21455;7;7;0;7509,25;123;127;0;136239,25;"X"
"33";594259;"COOPANEST";85103168;"Septoplastia + Turbinectomia Bilateral (Hm Anestesiologista)";34;34;0;12025,34;29;29;0;11148,28;31;31;0;11655,02;21;21;0;8016,24;28;28;0;10719,5;37;37;0;13837,9;27;27;0;10017,86;52;52;0;18905,3;32;32;0;11265,22;40;40;0;15163,22;35;35;0;13409,12;36;36;0;13448,1;36;36;0;13604,02;45;45;0;17229,16;50;50;0;19373,06;33;33;0;12512,58;48;48;0;18476,52;37;37;0;13759,94;39;39;0;14266,68;39;39;0;14617,5;327;327;0;123839,46;"X"
"34";594259;"COOPANEST";82301938;"Endoscopia + Colonoscopia Com Ou Sem Biópsia E Citologia - Adulto- Ambulatorial (Honorários De Anestesiologia)";28;28;0;7313;12;12;0;3260,8;17;17;0;4638,79;17;17;0;4638,79;10;10;0;2728,7;18;18;0;4911,66;42;42;0;11460,54;74;75;0;20465,25;39;39;0;10641,93;36;36;0;9823,32;61;61;0;16645,07;45;45;0;12088,14;69;69;0;18828,03;42;42;0;11460,54;59;59;0;16099,33;65;65;0;17736,55;74;74;0;20192,38;49;49;0;13370,63;39;39;0;10641,93;50;50;0;13643,5;447;447;0;121972,89;"X"
"35";594259;"COOPANEST";16080068;"Anestesia Eventual Para Procedimentos Intervencionistas - Sem Porte Na Tabela";26;26;0;5835,7;45;46;0;10714,08;27;37;0;8705,83;35;36;0;8505;26;33;0;7796,25;24;45;0;10631,55;38;44;0;10395,44;48;48;0;11340,48;29;29;0;6851,54;52;55;0;12876,17;57;66;0;15593,16;33;33;0;7796,58;93;96;0;22680,96;36;36;0;8505,36;64;73;0;17246,98;52;54;0;12758,04;79;80;0;18900,8;55;56;0;13112,43;45;46;0;10867,96;49;50;0;11812,99;473;491;0;115885,52;"X"
"36";594259;"COOPANEST";82302918;"Colonoscopia Com Polipectomia (Independente Do Número De Pólipos) - Ambulatorial (Honorários De Anestesiologia)";41;41;0;9284,71;22;22;0;5173,88;38;38;0;8977,5;26;26;0;6142,5;21;21;0;4961,25;43;43;0;10158,75;87;87;0;20553,75;104;104;0;24570;52;52;0;12285;41;41;0;9686,25;57;57;0;13466,25;46;46;0;10702,13;74;74;0;17482,5;32;32;0;7560;53;53;0;12521,25;75;75;0;17718,75;69;69;0;16301,25;67;67;0;15828,75;50;50;0;11812,5;62;62;0;14647,5;482;482;0;113872,5;"X"
"37";594259;"COOPANEST";85213068;"Artroscopia Do Joelho Para Reconstrução Do Lca - Anestesiologista";24;24;0;17454,86;11;11;0;8293,89;15;15;0;11309,85;17;17;0;12817,83;17;17;0;12817,83;25;25;0;18849,75;15;15;0;11309,85;36;36;0;27143,64;23;23;0;17341,77;20;20;0;15079,8;15;15;0;11309,85;18;18;0;13571,82;19;19;0;14325,81;19;19;0;14325,81;28;28;0;21111,72;10;10;0;7539,9;30;30;0;22619,7;10;10;0;7539,9;20;20;0;15079,8;14;14;0;10555,86;150;150;0;113098,5;"X"
"38";594259;"COOPANEST";33012687;"Punção ou Biópsia Percutânea da PRÓSTATA- Guiadas por USG (Qualquer QTDº de Fragmentos -Inclui a USG)";31;31;0;7064,15;32;32;0;7548,2;53;53;0;12521,25;46;45;0;10631,25;45;45;0;10631,25;31;31;0;7323,98;51;51;0;12049,26;59;59;0;13939,34;75;75;0;17719,5;46;46;0;10867,96;45;45;0;10631,7;54;54;0;12758,04;62;62;0;14648,12;58;58;0;13703,08;41;41;0;9686,66;47;47;0;11104,22;51;51;0;12049,26;62;62;0;14648,12;35;35;0;8269,1;52;52;0;12285,52;408;408;0;96394,08;"X"
"39";594259;"COOPANEST";84508188;"Parto Natural (Via Vaginal) - Hm Anestesista";16;16;0;8510,18;13;13;0;6997,27;17;17;0;9185,61;23;23;0;12427,59;12;12;0;6483,96;26;26;0;14048,58;19;20;0;10806,6;22;22;0;11887,26;15;15;0;8104,95;16;16;0;8645,28;12;12;0;6483,96;9;9;0;4862,97;19;19;0;10266,27;16;16;0;8645,28;21;21;0;11346,93;14;14;0;7564,62;28;28;0;15129,24;21;21;0;11346,93;32;32;0;17290,56;12;12;0;6483,96;163;163;0;88073,79;"X"
"40";594259;"COOPANEST";84009908;"Angioplastia Coronária Com Stent Farmacológico - Hm Anestesiologista";5;5;0;2566,55;11;11;0;5916,61;20;20;0;10806,6;13;14;0;7564,62;16;16;0;8645,28;14;14;0;7564,62;22;22;0;11617,1;19;18;0;9725,94;20;20;0;10536,44;14;14;0;7564,62;13;13;0;7024,27;26;26;0;14048,58;31;31;0;16372;21;21;0;10968,7;26;26;0;14048,58;17;17;0;9185,61;17;17;0;9185,61;8;8;0;4322,64;7;7;0;3782,31;28;28;0;15129,24;155;155;0;82994,69;"X"
