"";"CODIGO";"NOME";"ESPECIALIDADE";"ITEM";"GRUPO";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ESP";"MAIORES_ITS"
"11";594259;"COOPANEST";"ANESTESIOLOGIA";"Bloqueio Anestésico De Plexo Celíaco";"Honorários";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;160,52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;160,52;"X";""
"12";594259;"COOPANEST";"ANESTESIOLOGIA";"Bloqueio Epidural";"Pacote Misto";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;110;"X";""
"13";594259;"COOPANEST";"ANESTESIOLOGIA";"Bloqueio Anestésico De Nervos Cranianos";"Honorários";NA;NA;NA;NA;12;80;0;12472,22;8;41;0;6509,05;1;4;0;642,08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";""
"14";594259;"COOPANEST";"ANESTESIOLOGIA";"Bloqueio Anestésico De Simpático Cérvico-Torácico";"Honorários";NA;NA;NA;NA;1;9;0;1420,59;1;3;0;465,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";""
"15";594259;"COOPANEST";"ANESTESIOLOGIA";"Bloqueio Anestésico De Simpático Lombar";"Honorários";18;46;0;7014,54;25;90;0;14053,33;60;318;0;50459,17;8;24;0;3852,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";""
"16";594259;"COOPANEST";"ANESTESIOLOGIA";"Bloqueio Peridural Ou Subaracnóideo C/ Corticóide";"Honorários";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;160,52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";""
"17";594259;"COOPANEST";"ANESTESIOLOGIA";"Passagem De Catéter Peridural Ou Subaracnóideo C/ Bloqueio De Prova";"Honorários";NA;NA;NA;NA;NA;NA;NA;NA;7;21;0;3370,92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"X";""
"18";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Colecistectomia Sem Colangiografia Por Videolaparoscopia - Hm Anestesiologia";"Pacote Misto";139;139;0;72809,17;104;104;0;56032,2;145;145;0;78293,81;135;135;0;72944,55;136;136;0;73484,88;184;184;0;99420,72;146;146;0;78888,18;203;204;0;110227,32;174;175;0;94557,75;182;182;0;98340,06;138;138;0;74565,54;140;140;0;75646,2;153;153;0;82670,49;128;128;0;69162,24;160;160;0;86452,8;128;128;0;69162,24;195;195;0;105364,35;158;158;0;85372,14;109;109;0;58895,97;122;122;0;65920,26;1153;1153;0;623000,49;"X";"X"
"19";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Gastroplastia Para  Obesidade Mórbida Por Videolaparoscopia  Hm De Anestesiologia Exluso";"Pacote Misto";27;27;0;24517,9;28;29;0;31109,75;21;21;0;22527,75;45;44;0;47201;48;48;0;51492;14;14;0;15018,5;49;48;0;51492;63;63;0;67583,25;43;43;0;46128,25;41;41;0;43982,75;37;37;0;39691,75;57;57;0;61146,75;27;27;0;28964,25;34;34;0;36473,5;36;36;0;38619;37;37;0;39691,75;50;50;0;53637,5;48;48;0;51492;35;35;0;37546,25;18;18;0;19309,5;285;285;0;305733,75;"X";"X"
"20";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Apendicectomia Por Videolaparoscopia - Hm Anestesiologia";"Pacote Misto";27;27;0;14021,49;33;33;0;17695,79;39;39;0;21045,85;28;28;0;15129,24;23;23;0;12427,59;39;39;0;21072,87;38;38;0;20532,54;40;40;0;21613,2;28;28;0;15129,24;41;41;0;22153,53;44;44;0;23774,52;25;25;0;13508,25;36;36;0;19451,88;23;23;0;12427,59;43;43;0;23234,19;25;24;0;12967,92;44;44;0;23774,52;41;41;0;22153,53;27;27;0;14588,91;40;40;0;21613,2;279;278;0;150211,74;"X";"X"
"21";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Refluxo Gastroesofágico (Hérnia De Hiato)¿ Tratamento Cirúrgico Por Videolaparoscopia - Hm Anestesiologia";"Pacote Misto";10;10;0;7313,7;10;10;0;7539,9;6;6;0;4523,94;7;7;0;5277,93;12;11;0;8293,89;11;11;0;8293,89;6;6;0;4523,94;18;18;0;13571,82;7;7;0;5277,93;8;8;0;6031,92;5;5;0;3769,95;9;9;0;6785,91;10;10;0;7539,9;5;5;0;3769,95;5;5;0;3769,95;12;12;0;9047,88;15;15;0;11309,85;12;12;0;9047,88;3;3;0;2261,97;5;6;0;4523,94;67;68;0;51271,32;"X";"X"
"22";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Retossigmoidectomia Por Videolaparoscopia - Oncologia - Hm Anestesiologia";"Pacote Misto";7;7;0;9436,91;3;3;0;4225,47;4;4;0;5633,96;8;8;0;11267,92;7;7;0;9859,43;11;11;0;15493,39;4;4;0;5633,96;6;6;0;8450,94;6;6;0;8450,94;6;6;0;8450,94;2;2;0;2816,98;4;4;0;5633,96;3;3;0;4225,47;6;6;0;8450,94;1;1;0;1408,49;3;3;0;4225,47;8;8;0;11267,92;1;1;0;1408,49;5;5;0;7042,45;3;3;0;4225,47;30;30;0;42254,7;"X";"X"
"23";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Hérnia Inguinal Encarcerada Ou Não  Tratamento Cirúrgico Aberto (Convencional) ¿ Unilateral - Hm Anestesiologia";"Pacote Misto";26;26;0;4045,04;29;29;0;4655,08;42;42;0;6645,52;27;27;0;4334,04;26;26;0;4173,52;27;27;0;4253,78;31;31;0;4815,6;66;66;0;10096,7;40;40;0;6260,28;38;38;0;6099,76;29;29;0;4655,08;36;36;0;5618,2;31;31;0;4976,12;29;29;0;4606,92;36;36;0;5778,72;29;29;0;4655,08;41;41;0;6581,32;27;27;0;4334,04;23;23;0;3691,96;31;31;0;4976,12;247;247;0;39600,28;"X";"X"
"24";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Laparotomia Exploradora Por Videolaparoscopia Para Biópsia Ou Liberação De Bridas Ou Drenagem De Abscesso - Hm Anestesiologia";"Pacote Misto";14;14;0;7267,4;6;6;0;3187,94;10;10;0;5376,28;5;5;0;2701,65;11;12;0;6483,96;14;14;0;7564,62;8;8;0;4322,64;11;11;0;5943,63;9;9;0;4592,81;7;7;0;3782,31;8;8;0;4322,64;12;12;0;6483,96;7;7;0;3512,15;14;14;0;7294,46;9;9;0;4862,97;7;7;0;3782,31;9;9;0;4862,97;12;12;0;6483,96;9;9;0;4862,97;7;6;-540,33;3241,98;74;73;-540,33;38903,77;"X";"X"
"25";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Laparotomia Exploradora Para Biópsia Ou Liberação De Bridas Ou Drenagem De Abscesso ¿ Por Via Aberta (Convencional) - Hm Anestesiologia";"Pacote Misto";4;4;0;1327,36;3;3;0;943,11;6;6;0;2095,8;7;7;0;2445,1;9;9;0;3143,7;14;15;0;5239,56;10;10;0;3318,45;14;14;0;4890,34;12;13;0;4541,03;15;16;0;5414,31;11;11;0;3842,41;13;14;0;4890,34;11;12;0;4191,72;8;8;0;2794,48;17;17;0;5938,27;13;13;0;4541,03;16;16;0;5484,17;19;21;0;7335,51;5;5;0;1746,55;12;12;0;4191,72;101;104;0;36223,45;"X";"X"
"26";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Hemorroidectomia Aberta Ou Fechada Com Ou Sem Esfincterotomia - Hm Anestesiologia";"Pacote Misto";11;11;0;2551,55;14;14;0;3295,7;14;14;0;3295,7;8;8;0;1890;19;19;0;4488,75;23;23;0;5315,78;14;14;0;3307,64;39;39;0;9025,13;14;14;0;3307,64;9;9;0;2126,34;19;19;0;4370,81;20;20;0;4725,2;16;16;0;3780,16;22;22;0;5126,84;27;27;0;6379,02;15;15;0;3425,77;27;27;0;6379,02;22;22;0;5197,72;9;9;0;2126,34;14;14;0;3307,64;152;152;0;35722,51;"X";"X"
"27";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Hérnia Umbilical Tratamento Cirúrgico Aberto (Convencional) - Hm Anestesiologia";"Pacote Misto";17;17;0;2648,54;18;18;0;2568,32;35;35;0;5377,42;28;28;0;4494,56;25;25;0;3852,48;25;25;0;4013;21;21;0;3290,66;38;38;0;6099,76;28;28;0;4414,3;33;33;0;5216,9;26;26;0;4173,52;20;20;0;3210,4;29;29;0;4414,3;22;22;0;3531,44;29;29;0;4606,92;27;27;0;4253,78;37;37;0;5762,66;26;26;0;4093,26;24;24;0;3772,22;26;26;0;4013;220;220;0;34447,58;"X";"X"
"28";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Colectomia Parcial Por Videolaparoscopia - Hm Anestesiologia";"Pacote Misto";5;5;0;7723,81;3;3;0;4827,39;3;4;0;6436,52;2;2;0;3218,26;1;1;0;1609,13;2;2;0;3218,26;1;1;0;1609,13;2;2;0;3218,26;6;6;0;9654,78;5;5;0;8045,65;4;4;0;6436,52;4;4;0;6436,52;1;1;0;1609,13;4;4;0;6436,52;2;2;0;3218,26;1;1;0;1609,13;3;3;0;4827,39;2;2;0;3218,26;5;5;0;8045,65;3;3;0;4827,39;21;21;0;33791,73;"X";"X"
"29";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Colectomia Parcial - Hm Anestesiologia";"Pacote Misto";3;3;0;3223,32;2;2;0;2261,96;4;4;0;4523,92;2;2;0;2261,96;3;3;0;3392,94;NA;NA;NA;NA;4;5;0;5654,95;2;2;0;2261,98;4;4;0;4523,96;3;3;0;3392,97;3;3;0;3392,97;2;2;0;2261,98;3;3;0;3392,97;2;2;0;2261,98;5;5;0;5654,95;3;3;0;3392,97;NA;NA;NA;NA;6;6;0;6785,94;3;3;0;3392,97;3;3;0;3392,97;25;25;0;28274,75;"X";"X"
"30";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Gastrectomia Total Por Videolaparoscopia - Hm Anestesiologia";"Pacote Misto";NA;NA;NA;NA;1;1;0;1997,42;1;1;0;1997,42;NA;NA;NA;NA;1;1;0;1997,42;1;1;0;1997,42;1;1;0;1997,42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;3994,84;2;2;0;3994,84;2;2;0;3994,84;NA;NA;NA;NA;2;2;0;3994,84;1;1;0;1997,42;2;2;0;3994,84;3;3;0;5992,26;14;14;0;27963,88;"X";"X"
"31";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Hérnia Incisional Tratamento Cirúrgico Aberto (Convencional) - Hm Anestesiologia";"Pacote Misto";11;11;0;2392,13;6;6;0;1417,5;15;15;0;3543,75;19;19;0;4488,75;6;6;0;1417,5;17;18;0;4252,56;3;3;0;708,78;15;15;0;3543,9;15;15;0;3543,9;24;24;0;5670,24;10;10;0;2244,47;17;17;0;4016,42;11;11;0;2598,86;20;20;0;4725,2;13;13;0;3071,38;12;12;0;2835,12;16;16;0;3780,16;17;17;0;4016,42;9;9;0;2008,21;15;15;0;3425,77;113;113;0;26461,12;"X";"X"
"32";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Gastroplastia Para  Obesidade Mórbida Técnica Aberta  Hm De Anestesiologia Exluso";"Pacote Misto";5;5;0;4056;NA;NA;NA;NA;6;6;0;6436,5;3;3;0;3218,25;2;2;0;2145,5;1;1;0;1072,75;4;4;0;4291;11;11;0;11800,25;2;2;0;2145,5;8;8;0;8582;1;1;0;1072,75;3;3;0;3218,25;4;4;0;4291;1;1;0;1072,75;3;3;0;3218,25;2;2;0;2145,5;4;4;0;4291;6;6;0;6436,5;2;2;0;2145,5;1;1;0;1072,75;23;23;0;24673,25;"X";"X"
"33";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Gastrectomia Parcial Por Videolaparoscopia - Hm Anestesiologia";"Pacote Misto";1;1;0;1346,87;2;2;0;2626,4;1;1;0;1346,87;2;2;0;2693,74;3;3;0;3973,27;1;1;0;1346,87;NA;NA;NA;NA;3;3;0;4040,61;5;5;0;6734,35;2;2;0;2693,74;NA;NA;NA;NA;4;4;0;5387,48;1;1;0;1346,87;2;2;0;2693,74;1;1;0;1346,87;2;2;0;2693,74;2;2;0;2693,74;1;1;0;1346,87;2;2;0;2693,74;5;5;0;6734,35;16;16;0;21549,92;"X";""
"34";594259;"COOPANEST";"CIRURGIA  APARELHO DIGESTIVO (INCLUINDO PROCTOLOGIA), ANEXOS E PAREDE ABDOMINAL";"Herniorrafia Inguinal ¿ Unilateral + Hérnia Umbilical - Hm Anestesia";"Pacote Misto";6;6;0;1582,72;1;1;0;272,88;6;6;0;1637,22;3;3;0;818,64;2;2;0;545,76;3;3;0;818,64;4;4;0;1091,52;7;7;0;1910,16;3;3;0;818,64;4;4;0;1091,52;4;4;0;1091,52;3;3;0;818,64;7;7;0;1773,72;6;6;0;1637,28;6;6;0;1637,28;6;6;0;1637,28;8;8;0;2183,04;5;5;0;1364,4;7;7;0;1910,16;7;7;0;1910,16;52;52;0;14053,32;"X";""
